,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,0,A.Davis u2.5 Ast,Los Angeles Lakers,The_Oddsmaker,100,1.0,2.0,0,A.Davis,Denver Nuggets,0,1.0
