Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Ayton o19.5 Pts,GDAWG5000,-120,1.2,D.Ayton,Portland Trail Blazers,Atlanta Hawks,0,2.2,1.0000000000000002,0.3404255319148936,0,0.8,1,0.8,1
1,D.Ayton o19.5 Pts,TheBMatt,-120,0.75,D.Ayton,Portland Trail Blazers,Atlanta Hawks,0,1.375,0.625,0.3404255319148936,0,0.8,1,0.8,1
2,D.Murray o26.5 Pts,GDAWG5000,-110,1.1,D.Murray,Atlanta Hawks,Portland Trail Blazers,1,2.1,1.0,0.2352941176470588,0,0.4,0,0.5,0
3,D.Murray o26.5 Pts,TheBMatt,-110,1.1,D.Murray,Atlanta Hawks,Portland Trail Blazers,1,2.1,1.0,0.2352941176470588,0,0.4,0,0.5,0
4,A.Davis o22.5 Pts,JoeDellera,-125,1.25,A.Davis,Los Angeles Lakers,Memphis Grizzlies,0,2.25,1.0,0.6086956521739131,1,0.6,1,0.5,0
5,G.Allen o11.5 Pts,gneiffer07,-115,1.15,G.Allen,Phoenix Suns,Denver Nuggets,0,2.1499999999999995,0.9999999999999996,0.5151515151515151,1,0.6,1,0.7,1
0,J.Harden o23.5 Pts+Ast,JoeDellera,-130,1.0,J.Harden,Los Angeles Clippers,Philadelphia 76ers,0,1.7692307692307692,0.7692307692307692,0.59375,1,0.6,1,0.7,1
1,J.Harden o23.5 Pts+Ast,PropBetGuy,-115,1.15,J.Harden,Los Angeles Clippers,Philadelphia 76ers,0,2.1499999999999995,0.9999999999999996,0.59375,1,0.6,1,0.7,1
0,K.Kuzma u7.5 Rebs,SBK5065,-138,0.69,K.Kuzma,Washington Wizards,Brooklyn Nets,1,1.19,0.5,0.6417910447761194,1,0.8,1,0.7,1
0,P.Banchero o29.5 Pts+Rebs,the_degenerates,-105,1.05,P.Banchero,Orlando Magic,Golden State Warriors,1,2.05,0.9999999999999998,0.4782608695652174,0,0.4,0,0.4,0
1,P.Siakam o31.5 Pts+Rebs,the_degenerates,-104,1.04,P.Siakam,Indiana Pacers,Chicago Bulls,0,2.04,1.0,0.34375,0,0.8,1,0.5,0
2,V.Wembanyama o33.5 Pts+Rebs,the_degenerates,-115,1.15,V.Wembanyama,San Antonio Spurs,Utah Jazz,0,2.1499999999999995,0.9999999999999996,0.3492063492063492,0,0.4,0,0.5,0
