Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Randle o19.5 Pts,therocketplays,Minnesota Timberwolves,New York Knicks,0.0,0.55,1,0.4,0,0.3,0,-110,1.1,2.1,1.0,J.Randle
D.Vassell u19.5 Pts,gneiffer07,San Antonio Spurs,Memphis Grizzlies,1.0,0.6666666666666666,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,D.Vassell
B.Adebayo o15.5 Pts,gneiffer07,Miami Heat,Denver Nuggets,1.0,0.5,0,0.4,0,0.5,0,-110,1.1,2.1,1.0,B.Adebayo
T.Prince o5.5 Pts,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,1.0,0.5641025641025641,1,0.4,0,0.6,1,100,1.5,3.0,1.5,T.Prince
J.Tatum o24.5 Pts,MJCLocks,Boston Celtics,Orlando Magic,1.0,0.6486486486486487,1,0.6,1,0.4,0,-130,1.3,2.3,0.9999999999999998,J.Tatum
J.Randle o19.5 Pts,WrightBrosBet,Minnesota Timberwolves,New York Knicks,0.0,0.55,1,0.4,0,0.3,0,-140,1.0,1.7142857142857144,0.7142857142857144,J.Randle
C.Boucher o8.5 Pts,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,0.0,0.6111111111111112,1,0.8,1,0.7,1,100,1.5,3.0,1.5,C.Boucher
N.Vucevic o18.5 Pts,Rotowire Prizepicks,Chicago Bulls,Charlotte Hornets,1.0,0.6,1,0.4,0,0.5,0,100,1.5,3.0,1.5,N.Vucevic
T.Herro u24.5 Pts,itsbucketsnba,Miami Heat,Denver Nuggets,1.0,0.5384615384615384,1,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,T.Herro
O.Anunoby o14.5 Pts,Rotowire Sleeper,New York Knicks,Minnesota Timberwolves,1.0,0.5,0,0.4,0,0.5,0,100,1.5,3.0,1.5,O.Anunoby
A.Gordon o7.5 Pts,Rotowire Sleeper,Denver Nuggets,Miami Heat,0.0,0.7894736842105263,1,0.8,1,0.7,1,100,1.5,3.0,1.5,A.Gordon
J.Wilson o7.5 Pts,Rotowire Prizepicks,Brooklyn Nets,Los Angeles Lakers,0.0,0.625,1,0.4,0,0.7,1,100,1.5,3.0,1.5,J.Wilson
C.Wallace o8.5 Pts,Rotowire Sleeper,Oklahoma City Thunder,Dallas Mavericks,0.0,0.4102564102564102,0,0.6,1,0.5,0,100,1.5,3.0,1.5,C.Wallace
D.Sharpe o7.5 Pts,Rotowire Sleeper,Brooklyn Nets,Los Angeles Lakers,0.0,0.4210526315789473,0,0.8,1,0.6,1,100,1.5,3.0,1.5,D.Sharpe
