Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.Murray o1.5 Stl,MJCLocks,New Orleans Pelicans,Utah Jazz,1,0.56,1,0.4,0,0.5,0,102,1.0,2.02,1.02,D.Murray
D.Murray o2.5 Stl,MJCLocks,New Orleans Pelicans,Utah Jazz,1,0.36,0,0.0,0,0.3,0,320,0.25,1.05,0.8,D.Murray
