,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,13,13,N.Claxton o2.5 Blk,JoeDellera,-145,0.69,1.1658620689655173,0,Brooklyn Nets,N.Claxton,Phoenix Suns,0,0.4758620689655173
