,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,K.Irving,Dallas Mavericks,Atlanta Hawks,0,41.29,32,6,7,0,0,6,.538,.500,.464,5.8,11.6,9.0,20.3,0.0,0.0,31.2,114,114,-2.5
1,P.Washington,Dallas Mavericks,Atlanta Hawks,0,38.44,11,4,10,1,3,1,.500,.500,.273,0.0,24.8,13.8,12.1,1.1,5.3,12.2,110,104,0.5
2,J.Hardy,Dallas Mavericks,Atlanta Hawks,0,32.07,23,2,3,3,0,2,.546,.500,.389,0.0,9.0,5.0,8.5,4.1,0.0,33.3,90,105,-7.6
3,N.Marshall,Dallas Mavericks,Atlanta Hawks,0,28.16,22,1,6,0,0,2,.854,.833,.250,4.2,17.0,11.3,5.4,0.0,0.0,23.6,125,113,1.1
4,D.Lively,Dallas Mavericks,Atlanta Hawks,0,10.57,2,2,4,0,2,0,.347,.000,.000,21.9,17.5,19.5,18.7,0.0,12.5,10.4,137,101,2.1
5,S.Dinwiddie,Dallas Mavericks,Atlanta Hawks,0,35.34,22,4,3,0,0,4,.781,.727,.636,0.0,8.1,4.5,13.9,0.0,0.0,17.8,146,114,2.3
6,D.Gafford,Dallas Mavericks,Atlanta Hawks,0,23.25,10,3,9,1,2,0,.833,.833,.000,15.4,24.6,20.5,16.7,1.9,5.9,10.1,187,102,10.6
7,M.Kleber,Dallas Mavericks,Atlanta Hawks,0,19.55,7,1,7,1,1,1,.875,.875,.250,6.0,28.9,18.7,6.1,2.2,3.4,9.9,143,102,4.7
8,J.Gortman,Dallas Mavericks,Atlanta Hawks,0,5.14,0,0,1,0,0,0,.000,.000,.500,22.9,0.0,10.2,0.0,0.0,0.0,15.1,43,116,-18.5
9,O.Prosper,Dallas Mavericks,Atlanta Hawks,0,4.19,0,1,1,0,0,0,,,,0.0,22.2,12.4,23.7,0.0,0.0,0.0,234,112,5.3
10,J.Johnson,Atlanta Hawks,Dallas Mavericks,1,37.00,28,3,11,3,1,2,.670,.650,.300,0.0,35.7,15.9,12.0,3.5,2.2,25.4,113,110,6.3
11,T.Young,Atlanta Hawks,Dallas Mavericks,1,35.16,18,16,2,3,0,2,.597,.500,.333,2.7,3.4,3.0,52.9,3.7,0.0,20.2,127,118,6.2
12,D.Daniels,Atlanta Hawks,Dallas Mavericks,1,34.50,17,2,1,2,2,1,.571,.536,.286,2.8,0.0,1.5,7.2,2.5,4.7,17.9,111,118,-0.4
13,C.Capela,Atlanta Hawks,Dallas Mavericks,1,22.23,12,1,5,1,2,0,.721,.714,.000,8.6,16.1,11.9,5.8,2.0,7.3,14.6,152,114,4.4
14,Z.Risacher,Atlanta Hawks,Dallas Mavericks,1,16.37,5,2,2,0,0,1,.313,.313,.375,0.0,14.4,6.4,13.7,0.0,0.0,21.3,66,124,-12.9
15,D.Hunter,Atlanta Hawks,Dallas Mavericks,1,31.23,9,2,4,0,0,1,.379,.318,.455,0.0,15.3,6.8,7.0,0.0,0.0,19.9,62,124,-15.1
16,B.Bogdanovic,Atlanta Hawks,Dallas Mavericks,1,27.46,18,1,3,1,0,2,.600,.600,.400,0.0,13.0,5.8,5.1,1.6,0.0,24.1,98,121,-5.2
17,O.Okongwu,Atlanta Hawks,Dallas Mavericks,1,22.01,8,1,7,0,1,0,.364,.364,.182,21.8,10.9,17.0,5.6,0.0,3.7,19.7,100,122,-9.2
18,K.Bufkin,Atlanta Hawks,Dallas Mavericks,1,12.44,4,4,4,0,0,0,.667,.667,.333,0.0,37.7,16.8,37.3,0.0,0.0,9.3,158,119,4.3
19,J.Harden,Los Angeles Clippers,Boston Celtics,0,29.51,19,9,8,0,0,3,.559,.559,.471,0.0,30.6,14.1,55.4,0.0,0.0,32.2,99,131,2.6
20,I.Zubac,Los Angeles Clippers,Boston Celtics,0,28.55,23,1,10,0,1,0,.730,.786,.000,10.2,27.7,18.2,8.0,0.0,4.5,25.4,137,129,8.7
21,D.Jones,Los Angeles Clippers,Boston Celtics,0,24.37,11,1,2,0,0,1,.799,.750,.333,0.0,9.3,4.3,6.2,0.0,0.0,14.0,140,134,-2.0
22,A.Coffey,Los Angeles Clippers,Boston Celtics,0,24.37,4,0,4,1,0,0,.250,.250,.375,0.0,18.6,8.6,0.0,2.0,0.0,14.2,54,128,-13.0
23,K.Dunn,Los Angeles Clippers,Boston Celtics,0,21.34,2,2,4,3,1,0,.200,.200,.400,0.0,21.2,9.8,12.1,6.8,6.0,14.2,43,112,-5.8
24,T.Mann,Los Angeles Clippers,Boston Celtics,0,23.23,10,2,6,1,0,2,.455,.455,.364,12.6,14.7,13.5,13.3,2.1,0.0,20.6,110,128,0.8
25,N.Batum,Los Angeles Clippers,Boston Celtics,0,23.23,0,1,4,0,0,0,.000,.000,.500,4.2,14.7,9.0,5.3,0.0,0.0,3.7,54,134,-9.4
26,J.Miller,Los Angeles Clippers,Boston Celtics,0,20.02,10,0,1,1,0,0,.460,.400,.100,4.9,0.0,2.6,0.0,2.4,0.0,28.1,82,130,-9.8
27,K.Porter,Los Angeles Clippers,Boston Celtics,0,17.21,7,1,2,1,1,0,.394,.375,.250,5.6,6.6,6.1,9.0,2.8,7.5,24.9,82,124,-3.7
28,B.Hyland,Los Angeles Clippers,Boston Celtics,0,12.00,2,0,1,0,0,0,.170,.000,.400,8.2,0.0,4.4,0.0,0.0,0.0,25.1,42,135,-25.5
29,K.Jones,Los Angeles Clippers,Boston Celtics,0,9.05,3,1,2,1,0,0,.615,.500,.000,0.0,25.2,11.6,15.7,5.4,0.0,11.8,140,119,7.2
