,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,A.Dosunmu,Chicago Bulls,Boston Celtics,0,37.39,17,4,8,2,0,3,.607,.607,.357,2.8,15.9,10.1,15.4,2.6,0.0,16.9,127,106,5.9
1,Z.LaVine,Chicago Bulls,Boston Celtics,0,33.00,36,4,6,0,0,6,.784,.737,.579,0.0,15.6,8.6,22.4,0.0,0.0,30.8,157,112,19.0
2,N.Vucevic,Chicago Bulls,Boston Celtics,0,33.00,16,4,14,0,1,2,.889,.889,.333,6.5,31.2,20.2,18.3,0.0,3.5,15.4,138,105,9.1
3,C.White,Chicago Bulls,Boston Celtics,0,32.18,12,3,6,0,0,1,.470,.409,.455,6.6,10.6,8.8,12.4,0.0,0.0,16.8,120,114,-2.9
4,P.Williams,Chicago Bulls,Boston Celtics,0,22.57,14,1,2,0,0,4,.538,.538,.692,0.0,7.5,4.1,6.6,0.0,0.0,25.9,104,115,-2.4
5,J.Phillips,Chicago Bulls,Boston Celtics,0,19.22,10,1,5,0,0,1,.601,.500,.714,16.5,8.9,12.3,7.2,0.0,0.0,18.2,147,115,2.3
6,T.Horton-Tucker,Chicago Bulls,Boston Celtics,0,18.55,9,1,3,0,0,1,.409,.409,.455,5.6,9.1,7.5,8.0,0.0,0.0,26.9,87,115,-9.3
7,L.Ball,Chicago Bulls,Boston Celtics,0,18.04,3,3,3,0,1,1,.214,.214,1.000,5.9,9.5,7.9,20.3,0.0,6.5,21.2,64,111,-10.7
8,J.Smith,Chicago Bulls,Boston Celtics,0,15.00,0,1,6,0,0,0,,,,7.1,28.6,19.0,7.6,0.0,0.0,2.8,87,108,-3.4
9,M.Buzelis,Chicago Bulls,Boston Celtics,0,9.45,0,1,3,0,0,0,.000,.000,.667,0.0,26.4,14.6,11.7,0.0,0.0,13.1,26,108,-14.3
10,J.Tatum,Boston Celtics,Chicago Bulls,1,37.02,31,4,10,2,0,4,.597,.545,.500,0.0,28.8,12.8,20.7,2.6,0.0,31.7,121,114,8.9
11,J.Brown,Boston Celtics,Chicago Bulls,1,36.26,19,4,3,1,0,1,.495,.441,.471,2.4,5.9,3.9,18.3,1.3,0.0,26.5,96,125,-5.0
12,K.Porzingis,Boston Celtics,Chicago Bulls,1,35.40,20,0,8,0,3,2,.533,.471,.412,4.8,17.9,10.7,0.0,0.0,9.6,22.9,114,119,-0.6
13,D.White,Boston Celtics,Chicago Bulls,1,35.30,16,4,8,1,2,3,.522,.464,.857,2.4,21.0,10.7,17.3,1.4,6.4,18.8,120,116,4.2
14,J.Holiday,Boston Celtics,Chicago Bulls,1,29.07,6,4,1,1,1,0,.375,.375,.500,0.0,3.7,1.6,19.9,1.7,3.9,12.0,97,122,-4.1
15,P.Pritchard,Boston Celtics,Chicago Bulls,1,30.23,14,3,6,1,0,4,.583,.583,.833,11.3,7.0,9.4,15.7,1.6,0.0,17.2,135,124,4.6
16,A.Horford,Boston Celtics,Chicago Bulls,1,21.44,2,2,5,0,2,0,.250,.250,.500,11.8,9.8,10.9,12.3,0.0,10.5,8.0,108,121,-4.0
17,J.Springer,Boston Celtics,Chicago Bulls,1,13.07,0,0,4,0,0,0,.000,.000,.500,0.0,32.5,14.5,0.0,0.0,0.0,6.6,0,119,-14.5
18,L.Kornet,Boston Celtics,Chicago Bulls,1,0.19,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,-11.1
19,N.Queta,Boston Celtics,Chicago Bulls,1,0.19,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,-10.4
20,J.Walsh,Boston Celtics,Chicago Bulls,1,0.19,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,130,-132.1
21,N.Powell,Los Angeles Clippers,Dallas Mavericks,0,37.34,29,5,7,3,0,4,.684,.632,.421,3.2,16.3,10.3,20.5,3.9,0.0,27.6,132,92,10.0
22,J.Harden,Los Angeles Clippers,Dallas Mavericks,0,35.46,24,7,4,1,0,2,.652,.500,.357,3.4,8.6,6.2,26.1,1.4,0.0,30.5,113,100,-0.2
23,I.Zubac,Los Angeles Clippers,Dallas Mavericks,0,33.19,21,5,15,2,0,0,.756,.769,.000,10.8,36.8,24.8,24.3,2.9,0.0,19.9,153,89,12.9
24,K.Dunn,Los Angeles Clippers,Dallas Mavericks,0,25.06,3,6,1,1,0,1,.300,.300,.600,0.0,4.1,2.2,27.3,1.9,0.0,10.7,98,99,-2.8
