,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,A.Nembhard,Indiana Pacers,Detroit Pistons,0,41.00,12,6,4,3,0,0,.440,.364,.273,0.0,9.2,4.9,19.3,3.4,0.0,17.9,87,99,-5.2
1,P.Siakam,Indiana Pacers,Detroit Pistons,0,38.45,26,7,7,4,0,0,.563,.500,.100,0.0,17.0,9.1,30.3,4.8,0.0,26.3,121,92,8.2
2,M.Turner,Indiana Pacers,Detroit Pistons,0,36.41,28,1,3,2,2,8,.829,.813,.688,0.0,7.7,4.1,4.5,2.5,4.8,21.5,136,99,11.5
3,T.Haliburton,Indiana Pacers,Detroit Pistons,0,33.57,17,8,4,1,1,2,.551,.533,.400,0.0,11.1,6.0,36.4,1.4,2.6,20.1,122,101,3.7
4,A.Nesmith,Indiana Pacers,Detroit Pistons,0,9.18,9,0,1,0,0,2,1.014,1.000,.750,0.0,10.1,5.4,0.0,0.0,0.0,21.1,177,106,14.5
5,J.Walker,Indiana Pacers,Detroit Pistons,0,21.51,8,1,5,1,2,0,.735,.800,.000,0.0,21.5,11.6,6.8,2.1,8.0,17.1,82,92,-2.9
6,O.Toppin,Indiana Pacers,Detroit Pistons,0,16.52,7,0,5,0,1,1,.518,.500,.600,6.5,22.3,15.0,0.0,0.0,5.2,20.3,93,98,-5.1
7,B.Sheppard,Indiana Pacers,Detroit Pistons,0,16.14,2,0,0,1,0,0,.500,.500,.000,0.0,0.0,0.0,0.0,2.9,0.0,5.4,92,104,-4.2
8,T.McConnell,Indiana Pacers,Detroit Pistons,0,14.03,2,5,5,1,1,0,.143,.143,.000,0.0,33.5,18.0,45.5,3.3,6.2,22.0,65,86,-2.0
9,T.Bryant,Indiana Pacers,Detroit Pistons,0,11.19,0,0,6,0,1,0,.000,.000,.500,19.3,33.3,26.8,0.0,0.0,7.7,19.5,34,93,-18.7
10,C.Cunningham,Detroit Pistons,Indiana Pacers,1,39.10,20,9,4,0,1,1,.431,.357,.333,0.0,11.1,5.2,40.2,0.0,2.1,30.9,82,110,-4.1
11,T.Harris,Detroit Pistons,Indiana Pacers,1,36.19,10,2,4,2,1,0,.455,.455,.182,0.0,12.0,5.6,9.0,2.6,2.2,15.5,76,104,-3.1
12,T.Hardaway,Detroit Pistons,Indiana Pacers,1,30.00,25,0,4,0,0,4,.663,.571,.643,0.0,14.5,6.7,0.0,0.0,0.0,27.9,124,112,6.1
13,J.Duren,Detroit Pistons,Indiana Pacers,1,27.13,17,0,17,0,2,0,1.007,1.000,.000,20.7,44.1,31.6,0.0,0.0,6.0,13.9,179,103,12.4
