,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,J.Holiday,Boston Celtics,Charlotte Hornets,0,35.19,13,6,5,0,0,3,.542,.542,.583,0.0,15.8,8.7,27.9,0.0,0.0,18.6,103,109,-1.4
1,J.Tatum,Boston Celtics,Charlotte Hornets,0,33.44,29,3,7,0,0,1,.645,.500,.600,0.0,23.2,12.8,16.4,0.0,0.0,35.8,114,108,-0.9
2,D.White,Boston Celtics,Charlotte Hornets,0,33.43,18,2,8,1,2,4,.480,.412,.765,4.1,23.2,14.6,9.9,1.5,5.8,28.3,93,100,-1.5
3,L.Kornet,Boston Celtics,Charlotte Hornets,0,29.36,19,3,4,1,2,0,1.046,1.000,.000,4.6,11.3,8.3,18.5,1.7,6.6,16.4,177,101,13.5
4,A.Horford,Boston Celtics,Charlotte Hornets,0,27.08,0,5,6,1,0,0,.000,.000,.750,10.1,16.5,13.6,24.6,1.8,0.0,8.1,80,105,-4.3
5,P.Pritchard,Boston Celtics,Charlotte Hornets,0,29.06,22,2,3,0,0,6,.733,.733,.800,4.7,7.7,6.3,14.5,0.0,0.0,24.1,135,111,7.0
6,S.Hauser,Boston Celtics,Charlotte Hornets,0,19.39,8,1,7,0,0,2,.571,.571,.857,20.9,22.7,21.9,8.5,0.0,0.0,15.6,138,108,2.8
7,N.Queta,Boston Celtics,Charlotte Hornets,0,15.28,4,1,3,0,0,0,.500,.500,.000,0.0,21.7,11.9,10.4,0.0,0.0,11.4,113,108,-5.0
8,J.Walsh,Boston Celtics,Charlotte Hornets,0,13.21,0,0,0,1,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,3.7,0.0,6.6,0,104,-7.1
9,X.Tillman,Boston Celtics,Charlotte Hornets,0,2.56,0,0,1,0,0,0,,,,0.0,38.1,21.0,0.0,0.0,0.0,0.0,0,105,-1.8
10,L.Ball,Charlotte Hornets,Boston Celtics,1,37.08,36,6,4,3,0,6,.692,.692,.462,6.0,7.4,6.6,37.6,4.0,0.0,38.3,113,114,10.6
11,G.Williams,Charlotte Hornets,Boston Celtics,1,33.33,5,2,3,0,0,1,.417,.417,.667,0.0,12.3,5.5,7.7,0.0,0.0,8.0,98,123,-9.4
12,B.Miller,Charlotte Hornets,Boston Celtics,1,31.21,16,6,4,2,1,3,.424,.417,.500,0.0,17.5,7.9,29.8,3.1,5.1,26.8,101,112,2.1
13,M.Bridges,Charlotte Hornets,Boston Celtics,1,31.18,6,5,8,2,0,1,.436,.417,.333,0.0,35.1,15.7,20.8,3.1,0.0,14.0,83,110,-1.3
14,J.Green,Charlotte Hornets,Boston Celtics,1,21.13,12,0,0,2,0,4,1.000,1.000,.833,0.0,0.0,0.0,0.0,4.6,0.0,12.6,178,114,11.2
