,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,M.Porter,Denver Nuggets,Charlotte Hornets,0,40.45,15,2,10,1,1,0,.476,.429,.429,10.2,14.7,12.5,6.9,1.2,1.7,19.4,99,108,-6.2
1,C.Braun,Denver Nuggets,Charlotte Hornets,0,38.25,24,2,11,2,0,2,.716,.667,.333,2.7,26.0,14.6,8.4,2.5,0.0,19.4,144,103,5.7
2,N.Jokic,Denver Nuggets,Charlotte Hornets,0,36.33,28,17,13,4,1,2,.668,.588,.412,2.9,32.8,18.2,76.5,5.3,1.9,30.4,131,93,24.5
3,J.Murray,Denver Nuggets,Charlotte Hornets,0,33.09,20,5,1,0,0,1,.577,.531,.375,0.0,3.0,1.5,24.6,0.0,0.0,27.3,103,117,-4.5
4,A.Gordon,Denver Nuggets,Charlotte Hornets,0,30.09,6,2,3,0,1,0,.300,.300,.400,6.9,3.3,5.1,8.8,0.0,2.3,16.2,74,114,-13.6
5,J.Strawther,Denver Nuggets,Charlotte Hornets,0,23.58,5,1,1,0,1,1,.313,.313,.750,0.0,4.2,2.1,5.4,0.0,2.9,16.7,60,114,-13.5
6,Z.Nnaji,Denver Nuggets,Charlotte Hornets,0,22.10,6,0,3,1,5,0,.750,.750,.250,0.0,13.5,6.9,0.0,2.2,15.7,8.0,141,96,5.7
7,J.Pickett,Denver Nuggets,Charlotte Hornets,0,14.51,3,0,1,1,0,1,.375,.375,.500,0.0,6.7,3.4,0.0,3.3,0.0,12.0,74,108,-7.5
8,M.Bridges,Charlotte Hornets,Denver Nuggets,1,33.55,24,2,12,0,1,1,.485,.457,.217,5.9,30.8,18.1,10.5,0.0,2.8,31.8,102,108,0.4
9,N.Smith,Charlotte Hornets,Denver Nuggets,1,33.10,19,2,1,1,0,5,.792,.792,.667,0.0,3.1,1.5,9.4,1.5,0.0,16.4,136,112,5.8
10,M.Williams,Charlotte Hornets,Denver Nuggets,1,31.53,20,3,15,0,3,0,.533,.471,.000,18.8,29.5,24.0,15.6,0.0,8.9,26.0,121,104,5.3
11,J.Green,Charlotte Hornets,Denver Nuggets,1,31.38,6,5,1,0,0,0,.500,.500,.167,0.0,3.3,1.6,20.8,0.0,0.0,8.0,128,116,-4.2
12,V.Micic,Charlotte Hornets,Denver Nuggets,1,15.03,0,2,3,0,0,0,.000,.000,.200,0.0,20.8,10.2,15.6,0.0,0.0,22.3,15,112,-26.8
13,K.Simpson,Charlotte Hornets,Denver Nuggets,1,27.22,8,8,6,0,0,0,.372,.222,.444,7.3,15.3,11.2,37.4,0.0,0.0,19.5,100,113,-3.1
14,S.Curry,Charlotte Hornets,Denver Nuggets,1,20.58,10,2,3,2,0,2,1.000,1.000,.400,0.0,14.9,7.3,14.4,4.7,0.0,12.0,148,103,10.6
15,M.Diabate,Charlotte Hornets,Denver Nuggets,1,20.50,12,3,7,1,1,0,.581,.667,.222,14.4,20.0,17.2,25.4,2.3,4.5,26.8,95,104,3.1
16,D.Jeffries,Charlotte Hornets,Denver Nuggets,1,13.44,5,1,0,1,1,1,.644,.500,.667,0.0,0.0,0.0,9.3,3.6,6.9,11.8,146,103,3.2
17,I.Wong,Charlotte Hornets,Denver Nuggets,1,11.27,0,3,3,0,0,0,.000,.000,.167,0.0,27.3,13.4,30.7,0.0,0.0,22.0,32,111,-23.1
18,Z.Williams,Brooklyn Nets,Houston Rockets,0,36.46,21,1,8,1,2,2,.643,.600,.400,9.1,13.9,11.6,4.0,1.4,4.7,19.9,145,105,6.3
19,K.Johnson,Brooklyn Nets,Houston Rockets,0,33.44,13,5,9,0,1,2,.538,.444,.667,3.3,24.2,14.2,18.4,0.0,2.5,18.7,115,105,0.8
20,J.Wilson,Brooklyn Nets,Houston Rockets,0,32.46,13,2,7,1,0,1,.630,.611,.333,3.4,18.7,11.4,8.2,1.6,0.0,15.5,127,105,1.0
21,N.Claxton,Brooklyn Nets,Houston Rockets,0,28.38,17,2,5,1,1,0,.571,.571,.000,3.9,14.3,9.3,11.3,1.8,3.0,24.8,117,104,0.2
22,D.Russell,Brooklyn Nets,Houston Rockets,0,25.43,18,3,1,0,2,3,.571,.536,.571,0.0,4.0,2.1,17.6,0.0,6.7,29.2,121,111,5.2
23,T.Evbuomwan,Brooklyn Nets,Houston Rockets,0,26.51,7,4,2,0,0,1,.583,.583,.167,4.2,3.8,4.0,19.0,0.0,0.0,10.0,148,115,0.8
24,B.Simmons,Brooklyn Nets,Houston Rockets,0,23.33,2,4,5,0,1,0,.250,.250,.000,9.5,13.0,11.3,19.9,0.0,3.6,9.5,98,109,-6.3
25,D.Sharpe,Brooklyn Nets,Houston Rockets,0,16.45,13,2,4,0,1,1,.813,.813,.125,13.3,12.2,12.7,22.2,0.0,5.1,24.0,149,107,8.6
26,T.Watford,Brooklyn Nets,Houston Rockets,0,15.14,6,1,5,2,0,0,.338,.375,.250,14.7,20.1,17.5,9.4,6.8,0.0,34.9,65,92,-13.9
27,A.Thompson,Houston Rockets,Brooklyn Nets,1,40.50,8,7,10,1,1,0,.243,.250,.125,7.5,19.1,13.1,24.7,1.3,2.0,17.2,87,117,-4.7
28,J.Green,Houston Rockets,Brooklyn Nets,1,38.03,29,2,3,0,0,3,.563,.521,.458,2.7,5.9,4.2,10.5,0.0,0.0,30.0,121,125,3.1
