,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,M.Bridges,New York Knicks,Toronto Raptors,0,41.15,23,3,3,1,0,5,.821,.821,.571,0.0,6.8,3.8,11.1,1.2,0.0,17.4,141,120,4.2
1,O.Anunoby,New York Knicks,Toronto Raptors,0,41.05,14,3,4,2,3,2,.485,.500,.643,0.0,9.2,5.1,10.0,2.5,5.7,19.1,88,113,-3.2
2,K.Towns,New York Knicks,Toronto Raptors,0,35.44,24,6,15,2,2,2,.690,.615,.385,6.7,34.2,22.1,24.7,2.9,4.4,27.3,131,101,9.9
3,J.Brunson,New York Knicks,Toronto Raptors,0,34.31,20,11,4,0,0,4,.658,.692,.615,0.0,10.9,6.1,47.4,0.0,0.0,25.2,125,121,2.5
4,J.Hart,New York Knicks,Toronto Raptors,0,31.51,10,3,4,1,0,1,.506,.500,.222,3.8,8.9,6.6,12.6,1.6,0.0,14.8,117,118,-3.8
5,M.McBride,New York Knicks,Toronto Raptors,0,26.19,8,5,3,1,0,2,.667,.667,.667,4.6,7.2,6.0,25.0,1.9,0.0,12.7,136,118,2.0
6,P.Achiuwa,New York Knicks,Toronto Raptors,0,16.18,7,0,6,0,2,0,.470,.429,.000,14.7,23.1,19.4,0.0,0.0,9.7,21.8,109,109,-4.9
7,C.Payne,New York Knicks,Toronto Raptors,0,12.57,7,1,1,0,0,1,.583,.583,.667,0.0,7.3,4.1,12.0,0.0,0.0,22.2,114,122,-7.8
8,R.Barrett,Toronto Raptors,New York Knicks,1,37.07,30,4,8,1,0,3,.603,.604,.292,5.1,19.4,11.4,19.8,1.4,0.0,31.7,119,120,5.8
9,J.Poeltl,Toronto Raptors,New York Knicks,1,33.25,10,4,12,1,2,0,.563,.500,.000,16.9,21.5,18.9,15.4,1.5,6.8,12.5,139,115,4.3
10,O.Agbaji,Toronto Raptors,New York Knicks,1,31.30,7,4,5,1,0,1,.389,.389,.444,6.0,11.4,8.4,15.9,1.6,0.0,13.4,104,121,-2.8
11,G.Dick,Toronto Raptors,New York Knicks,1,31.29,7,0,6,0,0,1,.318,.318,.455,3.0,19.1,10.1,0.0,0.0,0.0,14.7,80,124,-10.5
12,S.Barnes,Toronto Raptors,New York Knicks,1,22.50,15,3,5,0,0,3,.631,.591,.727,0.0,26.3,11.6,19.4,0.0,0.0,25.6,120,122,3.6
13,D.Mitchell,Toronto Raptors,New York Knicks,1,23.54,8,3,3,0,1,2,1.000,1.000,.500,0.0,15.1,6.6,16.3,0.0,4.8,8.8,161,120,3.4
14,J.Mogbo,Toronto Raptors,New York Knicks,1,23.25,6,2,7,0,0,0,.333,.333,.111,12.1,20.5,15.8,11.1,0.0,0.0,16.2,103,123,-6.7
15,J.Walter,Toronto Raptors,New York Knicks,1,21.45,19,2,1,0,0,3,.669,.625,.583,0.0,5.5,2.4,14.8,0.0,0.0,31.4,126,126,5.1
16,K.Olynyk,Toronto Raptors,New York Knicks,1,14.35,6,1,4,1,1,0,.375,.375,.125,19.4,8.2,14.5,9.9,3.5,7.8,28.9,82,111,-8.1
