,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,T.Herro,Miami Heat,Charlotte Hornets,0,38.00,27,5,8,1,0,4,.590,.591,.545,0.0,18.0,11.6,33.1,1.3,0.0,34.8,94,96,-0.8
1,B.Adebayo,Miami Heat,Charlotte Hornets,0,36.03,8,10,10,2,0,0,.450,.375,.250,4.3,21.4,15.3,45.9,2.7,0.0,15.1,108,91,4.9
2,D.Robinson,Miami Heat,Charlotte Hornets,0,32.53,22,1,3,0,0,6,.826,.833,.750,0.0,7.8,5.0,6.4,0.0,0.0,20.0,139,105,6.5
3,H.Highsmith,Miami Heat,Charlotte Hornets,0,30.04,5,1,2,1,4,1,.363,.250,.500,0.0,5.7,3.7,5.1,1.6,13.6,10.5,84,95,0.4
4,J.Butler,Miami Heat,Charlotte Hornets,0,25.01,6,3,4,0,0,2,1.500,1.500,1.000,0.0,13.7,8.8,19.7,0.0,0.0,7.3,133,103,0.5
5,T.Rozier,Miami Heat,Charlotte Hornets,0,24.45,7,1,1,0,0,1,.444,.357,.714,0.0,3.5,2.2,6.7,0.0,0.0,16.5,85,108,-9.2
6,J.Jaquez,Miami Heat,Charlotte Hornets,0,20.29,11,0,7,1,0,0,.451,.300,.200,7.6,25.1,18.9,0.0,2.4,0.0,29.5,91,90,-6.2
7,P.Larsson,Miami Heat,Charlotte Hornets,0,14.42,6,0,2,0,0,0,.630,.667,.333,10.5,5.8,7.5,0.0,0.0,0.0,21.1,90,107,-8.5
8,K.Ware,Miami Heat,Charlotte Hornets,0,12.01,4,0,4,1,1,0,.694,.500,.500,0.0,28.5,18.4,0.0,4.1,8.5,14.8,103,80,3.6
9,A.Burks,Miami Heat,Charlotte Hornets,0,6.00,2,0,3,0,0,0,1.000,1.000,.000,25.8,28.6,27.6,0.0,0.0,0.0,15.3,101,92,-5.7
10,T.Salaun,Charlotte Hornets,Miami Heat,1,37.35,17,2,4,3,0,3,.708,.708,.583,6.8,4.1,5.9,9.1,4.0,0.0,14.5,139,100,4.7
11,B.Miller,Charlotte Hornets,Miami Heat,1,37.32,21,3,2,1,1,5,.540,.553,.684,0.0,8.3,2.9,14.3,1.3,3.6,23.9,105,104,-0.6
12,L.Ball,Charlotte Hornets,Miami Heat,1,36.52,32,7,10,0,0,7,.430,.414,.571,4.6,33.6,15.0,40.2,0.0,0.0,50.3,86,106,-1.1
13,J.Green,Charlotte Hornets,Miami Heat,1,30.25,6,3,2,0,1,0,.429,.429,.286,5.6,0.0,3.6,14.7,0.0,4.4,9.6,119,107,-3.4
14,T.Gibson,Charlotte Hornets,Miami Heat,1,10.13,2,0,5,1,0,0,.500,.500,.000,16.8,45.5,27.0,0.0,4.8,0.0,12.3,86,93,-5.9
15,M.Diabate,Charlotte Hornets,Miami Heat,1,33.04,0,2,11,1,0,0,.000,.000,.000,15.6,23.4,18.4,7.8,1.5,0.0,2.5,117,104,-6.5
16,C.Martin,Charlotte Hornets,Miami Heat,1,22.43,4,3,6,4,2,0,.184,.200,.300,3.8,34.1,14.6,19.3,8.7,11.7,20.1,63,78,2.6
17,V.Micic,Charlotte Hornets,Miami Heat,1,14.05,6,1,2,0,0,0,.375,.375,.250,0.0,22.0,7.8,12.7,0.0,0.0,26.8,76,107,-12.9
18,N.Smith,Charlotte Hornets,Miami Heat,1,8.51,3,1,1,0,0,1,.750,.750,1.000,0.0,17.5,6.2,17.2,0.0,0.0,9.5,166,108,2.9
19,S.Curry,Charlotte Hornets,Miami Heat,1,8.39,3,0,0,0,1,1,.750,.750,1.000,0.0,0.0,0.0,0.0,0.0,15.4,9.7,149,100,4.6
20,T.Young,Atlanta Hawks,Cleveland Cavaliers,0,36.57,20,22,4,0,0,3,.495,.417,.722,0.0,10.6,5.5,74.8,0.0,0.0,26.6,124,123,-0.9
21,D.Daniels,Atlanta Hawks,Cleveland Cavaliers,0,35.45,12,1,10,2,1,2,.505,.455,.273,8.8,19.2,14.1,3.3,2.5,2.9,13.0,125,113,-2.1
22,J.Johnson,Atlanta Hawks,Cleveland Cavaliers,0,34.51,22,7,9,1,1,2,.652,.625,.250,6.0,19.7,13.0,28.7,1.3,2.9,21.1,134,116,6.1
23,C.Capela,Atlanta Hawks,Cleveland Cavaliers,0,18.32,2,3,9,1,0,0,.143,.143,.000,33.8,15.9,24.5,17.9,2.5,0.0,16.8,96,116,-10.6
24,Z.Risacher,Atlanta Hawks,Cleveland Cavaliers,0,17.05,17,0,2,1,1,3,.781,.750,.600,0.0,11.5,5.9,0.0,2.7,6.0,24.9,153,113,12.0
25,D.Hunter,Atlanta Hawks,Cleveland Cavaliers,0,30.28,26,1,5,0,0,5,.732,.719,.563,0.0,16.1,8.3,5.0,0.0,0.0,26.6,116,121,0.1
26,O.Okongwu,Atlanta Hawks,Cleveland Cavaliers,0,29.28,10,4,5,0,2,0,.714,.714,.000,7.1,10.0,8.6,17.2,0.0,6.9,11.9,128,119,-0.9
27,B.Bogdanovic,Atlanta Hawks,Cleveland Cavaliers,0,25.51,17,0,3,0,1,3,.799,.688,.625,0.0,11.4,5.9,0.0,0.0,4.0,16.1,167,120,3.0
28,K.Bufkin,Atlanta Hawks,Cleveland Cavaliers,0,11.03,9,1,4,1,0,2,.781,.750,.500,9.4,26.6,18.3,11.6,4.1,0.0,20.3,168,109,14.6
29,E.Mobley,Cleveland Cavaliers,Atlanta Hawks,1,36.34,22,5,12,4,3,1,.567,.500,.200,10.7,22.8,16.6,18.9,5.0,7.2,21.2,137,115,9.0
30,D.Mitchell,Cleveland Cavaliers,Atlanta Hawks,1,36.25,30,7,4,2,1,4,.545,.500,.583,0.0,11.5,5.5,29.9,2.5,2.4,33.4,110,128,1.6
31,D.Garland,Cleveland Cavaliers,Atlanta Hawks,1,32.34,19,7,2,1,0,2,.620,.571,.500,3.0,3.2,3.1,30.6,1.4,0.0,20.0,135,135,0.0
32,J.Allen,Cleveland Cavaliers,Atlanta Hawks,1,31.40,17,1,10,1,0,0,.843,.857,.000,6.2,26.4,16.0,4.3,1.4,0.0,14.0,157,127,0.9
33,I.Okoro,Cleveland Cavaliers,Atlanta Hawks,1,22.44,8,3,4,0,0,2,.500,.500,.625,8.6,9.2,8.9,16.8,0.0,0.0,14.0,127,136,-2.7
34,T.Jerome,Cleveland Cavaliers,Atlanta Hawks,1,24.03,8,6,0,3,0,2,.500,.500,.625,0.0,0.0,0.0,31.5,5.7,0.0,18.2,93,125,-4.0
35,G.Niang,Cleveland Cavaliers,Atlanta Hawks,1,21.12,8,1,8,0,0,2,.500,.500,.875,9.2,29.5,19.1,6.1,0.0,0.0,20.7,82,129,-11.6
36,S.Merrill,Cleveland Cavaliers,Atlanta Hawks,1,16.54,10,0,2,0,1,2,.625,.625,.750,5.8,6.2,6.0,0.0,0.0,5.2,21.2,107,134,-3.7
37,J.Tyson,Cleveland Cavaliers,Atlanta Hawks,1,10.44,2,1,2,0,0,0,.500,.500,.000,0.0,19.4,9.4,11.3,0.0,0.0,7.4,121,132,-8.7
38,C.Porter,Cleveland Cavaliers,Atlanta Hawks,1,7.08,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0,139,-16.6
39,J.Hart,New York Knicks,Dallas Mavericks,0,41.33,12,3,2,4,0,1,.575,.550,.200,2.9,3.2,3.0,10.1,4.8,0.0,12.2,116,130,-0.5
40,O.Anunoby,New York Knicks,Dallas Mavericks,0,39.50,8,2,5,0,0,0,.252,.200,.533,9.0,6.7,7.9,6.6,0.0,0.0,18.8,70,140,-15.1
41,M.Bridges,New York Knicks,Dallas Mavericks,0,39.15,20,0,5,0,0,4,.526,.526,.526,6.1,10.2,8.0,0.0,0.0,0.0,23.7,98,140,-6.6
42,J.Brunson,New York Knicks,Dallas Mavericks,0,36.22,37,7,3,2,0,0,.728,.667,.143,0.0,11.0,5.2,42.9,2.7,0.0,33.4,143,133,11.7
43,K.Towns,New York Knicks,Dallas Mavericks,0,34.54,25,4,14,0,1,2,.613,.500,.250,3.4,49.7,25.3,18.1,0.0,2.6,27.2,129,130,6.0
44,C.Payne,New York Knicks,Dallas Mavericks,0,19.41,6,1,1,0,0,0,.773,.667,.333,0.0,6.8,3.2,6.9,0.0,0.0,11.0,127,140,-6.6
45,M.McBride,New York Knicks,Dallas Mavericks,0,15.19,5,2,2,1,1,0,.753,.500,.500,0.0,17.4,8.2,17.0,3.2,6.0,9.6,170,126,7.8
46,J.Sims,New York Knicks,Dallas Mavericks,0,13.06,1,1,1,2,1,0,.568,,,0.0,10.2,4.8,9.2,7.6,7.0,3.0,146,117,3.6
47,P.Washington,Dallas Mavericks,New York Knicks,1,35.39,19,7,10,1,2,3,.713,.708,.250,0.0,33.7,17.7,24.4,1.4,4.7,21.7,124,112,9.0
48,K.Irving,Dallas Mavericks,New York Knicks,1,34.58,23,6,7,0,0,3,.548,.548,.429,3.8,20.6,12.6,24.0,0.0,0.0,28.2,125,121,-1.7
49,N.Marshall,Dallas Mavericks,New York Knicks,1,30.11,24,1,3,0,0,2,.671,.647,.353,13.3,0.0,6.3,5.0,0.0,0.0,29.5,130,124,-1.2
50,D.Lively,Dallas Mavericks,New York Knicks,1,29.06,12,2,9,2,1,0,.888,.800,.000,9.2,28.9,19.5,8.0,3.4,2.9,10.4,197,110,8.2
51,Q.Grimes,Dallas Mavericks,New York Knicks,1,28.41,21,2,7,1,0,4,.671,.692,.615,13.9,16.7,15.4,9.2,1.7,0.0,29.1,122,118,2.5
52,S.Dinwiddie,Dallas Mavericks,New York Knicks,1,32.53,21,9,3,1,0,3,.884,.864,.455,4.1,7.3,5.8,36.2,1.5,0.0,17.5,181,120,13.1
53,M.Kleber,Dallas Mavericks,New York Knicks,1,23.37,1,0,1,0,0,0,.568,,,0.0,5.1,2.7,0.0,0.0,0.0,3.6,53,124,-8.0
54,J.Hardy,Dallas Mavericks,New York Knicks,1,15.50,5,0,1,0,0,1,.425,.300,.200,0.0,7.6,4.0,0.0,0.0,0.0,19.4,81,123,-12.4
55,D.Powell,Dallas Mavericks,New York Knicks,1,6.40,0,0,2,1,1,0,,,,0.0,36.0,18.9,0.0,7.4,12.6,0.0,0,91,5.7
56,J.Gortman,Dallas Mavericks,New York Knicks,1,2.25,3,0,0,0,0,1,1.500,1.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,18.5,300,124,18.8
57,S.Gilgeous-Alexander,Oklahoma City Thunder,Golden State Warriors,0,38.37,35,5,9,1,2,3,.540,.518,.429,0.0,19.3,10.7,27.2,1.2,5.2,39.8,102,98,5.8
58,L.Dort,Oklahoma City Thunder,Golden State Warriors,0,31.52,2,2,5,1,1,0,.200,.200,.600,6.4,7.8,7.2,8.0,1.5,3.1,8.2,70,105,-8.0
59,I.Joe,Oklahoma City Thunder,Golden State Warriors,0,31.19,17,1,4,2,0,4,.660,.667,.583,0.0,10.6,5.8,5.1,3.0,0.0,20.7,105,101,1.5
60,I.Hartenstein,Oklahoma City Thunder,Golden State Warriors,0,30.48,14,3,14,0,2,0,.658,.625,.000,3.3,34.9,20.8,15.0,0.0,6.5,20.7,101,91,-1.3
61,J.Williams,Oklahoma City Thunder,Golden State Warriors,0,16.06,13,7,6,2,1,2,.683,.667,.667,6.3,25.7,17.0,69.4,5.9,6.2,31.1,133,83,27.8
62,C.Wallace,Oklahoma City Thunder,Golden State Warriors,0,32.31,9,6,4,2,3,1,.900,.900,.400,9.4,2.5,5.6,26.8,2.9,9.2,6.7,195,103,14.4
63,A.Mitchell,Oklahoma City Thunder,Golden State Warriors,0,16.27,2,0,1,1,0,0,.125,.125,.375,6.2,0.0,2.8,0.0,2.9,0.0,23.8,32,108,-22.0
64,K.Williams,Oklahoma City Thunder,Golden State Warriors,0,15.03,4,1,0,1,0,0,.400,.400,.400,0.0,0.0,0.0,9.8,3.1,0.0,14.4,88,107,-6.4
65,A.Wiggins,Oklahoma City Thunder,Golden State Warriors,0,14.28,7,0,1,0,0,1,.700,.700,.400,0.0,5.7,3.2,0.0,0.0,0.0,18.0,100,112,-3.4
66,D.Jones,Oklahoma City Thunder,Golden State Warriors,0,12.49,2,1,4,0,0,0,.333,.333,.667,0.0,25.8,14.3,10.6,0.0,0.0,10.2,83,99,-4.6
67,A.Wiggins,Golden State Warriors,Oklahoma City Thunder,1,35.03,16,2,5,1,1,3,.419,.344,.500,7.1,5.8,6.5,9.3,1.4,2.9,22.3,100,106,-0.3
68,D.Green,Golden State Warriors,Oklahoma City Thunder,1,32.12,10,7,13,1,2,2,.455,.455,.727,7.7,31.7,18.5,35.9,1.5,6.2,16.9,100,98,6.1
69,B.Podziemski,Golden State Warriors,Oklahoma City Thunder,1,29.36,12,5,8,0,1,1,.530,.450,.400,5.6,20.7,12.4,28.4,0.0,3.4,17.5,114,106,3.9
70,J.Kuminga,Golden State Warriors,Oklahoma City Thunder,1,28.07,19,2,4,2,0,3,.443,.452,.476,2.9,10.9,6.5,16.0,3.4,0.0,32.5,88,102,0.0
71,L.Waters,Golden State Warriors,Oklahoma City Thunder,1,24.20,4,1,6,1,1,1,.254,.214,1.000,3.4,21.0,11.3,6.0,1.9,4.1,12.6,74,100,-5.4
72,B.Hield,Golden State Warriors,Oklahoma City Thunder,1,23.02,17,0,3,1,0,5,.957,.938,1.000,0.0,13.3,6.0,0.0,2.1,0.0,18.4,132,103,7.5
73,K.Anderson,Golden State Warriors,Oklahoma City Thunder,1,17.21,10,3,2,1,0,1,.563,.563,.250,0.0,11.8,5.3,34.7,2.7,0.0,19.9,130,103,8.1
74,P.Spencer,Golden State Warriors,Oklahoma City Thunder,1,14.31,6,3,4,0,0,0,.510,.400,.000,11.4,14.1,12.6,34.9,0.0,0.0,21.1,102,109,-2.2
75,M.Moody,Golden State Warriors,Oklahoma City Thunder,1,12.57,0,1,2,0,0,0,.000,.000,.750,6.4,7.9,7.1,10.6,0.0,0.0,15.0,24,110,-20.0
76,K.Looney,Golden State Warriors,Oklahoma City Thunder,1,11.52,3,1,9,0,0,0,.255,.200,.000,34.9,34.4,34.7,13.1,0.0,0.0,22.6,84,104,-10.1
77,G.Payton,Golden State Warriors,Oklahoma City Thunder,1,7.03,2,0,1,0,1,0,1.000,1.000,.000,0.0,14.5,6.5,0.0,0.0,14.2,5.5,200,100,6.0
78,T.Jackson-Davis,Golden State Warriors,Oklahoma City Thunder,1,3.56,2,0,0,0,0,0,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,19.8,102,112,-4.0
79,D.Avdija,Portland Trail Blazers,Indiana Pacers,0,41.09,16,7,5,2,0,2,.621,.583,.417,2.8,10.6,6.9,22.1,2.5,0.0,16.0,131,129,0.4
80,A.Simons,Portland Trail Blazers,Indiana Pacers,0,37.36,30,6,4,1,0,6,.635,.619,.571,0.0,11.6,6.0,24.5,1.4,0.0,27.8,143,132,6.0
81,S.Sharpe,Portland Trail Blazers,Indiana Pacers,0,37.04,17,3,3,0,0,1,.437,.447,.368,3.2,5.9,4.6,11.5,0.0,0.0,24.4,99,138,-11.9
82,D.Ayton,Portland Trail Blazers,Indiana Pacers,0,33.44,16,2,12,1,3,0,.735,.700,.000,13.9,25.9,20.1,8.4,1.5,6.9,19.5,116,121,0.1
83,T.Camara,Portland Trail Blazers,Indiana Pacers,0,24.18,8,2,4,1,0,2,1.000,1.000,.750,14.5,4.5,9.3,10.4,2.1,0.0,12.7,117,133,-2.5
84,S.Henderson,Portland Trail Blazers,Indiana Pacers,0,35.25,17,9,2,0,1,3,.623,.682,.364,3.3,3.1,3.2,34.0,0.0,2.2,18.3,141,138,0.7
85,D.Banton,Portland Trail Blazers,Indiana Pacers,0,16.29,8,1,4,1,1,2,.800,.800,.800,7.1,19.9,13.7,8.3,3.1,4.7,18.8,110,122,3.2
86,J.Walker,Portland Trail Blazers,Indiana Pacers,0,10.45,2,1,3,0,0,0,.200,.200,.000,10.9,20.3,15.8,11.3,0.0,0.0,24.7,61,130,-24.7
87,R.Rupert,Portland Trail Blazers,Indiana Pacers,0,3.29,0,0,1,0,0,0,,,,33.6,0.0,16.2,0.0,0.0,0.0,0.0,230,140,-4.2
88,B.Mathurin,Indiana Pacers,Portland Trail Blazers,1,39.40,24,3,10,0,1,3,.644,.594,.313,8.3,20.7,14.2,10.0,0.0,2.3,19.6,158,127,2.4
89,T.Haliburton,Indiana Pacers,Portland Trail Blazers,1,38.51,28,10,7,2,0,5,.774,.700,.667,5.6,15.1,10.2,34.2,2.7,0.0,22.7,158,124,10.9
90,P.Siakam,Indiana Pacers,Portland Trail Blazers,1,38.12,29,4,7,2,2,2,.666,.650,.250,5.7,15.3,10.3,16.3,2.7,4.8,24.9,148,120,6.9
91,M.Turner,Indiana Pacers,Portland Trail Blazers,1,38.07,15,1,8,1,5,1,.441,.441,.412,17.2,6.1,11.9,3.4,1.4,12.1,21.9,101,123,-9.2
92,Q.Jackson,Indiana Pacers,Portland Trail Blazers,1,32.30,9,4,5,2,1,0,.414,.400,.100,13.4,3.6,8.7,14.7,3.2,2.8,16.6,107,124,-6.4
93,O.Toppin,Indiana Pacers,Portland Trail Blazers,1,15.39,6,2,5,0,0,2,1.000,1.000,.667,0.0,37.4,18.0,15.4,0.0,0.0,8.0,215,123,7.2
94,T.McConnell,Indiana Pacers,Portland Trail Blazers,1,14.53,6,3,4,2,1,0,.429,.429,.000,14.7,15.7,15.2,26.6,7.0,6.2,28.1,88,110,-2.9
95,J.Walker,Indiana Pacers,Portland Trail Blazers,1,9.44,2,0,0,0,0,0,.694,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,6.2,121,134,-10.5
96,J.Furphy,Indiana Pacers,Portland Trail Blazers,1,8.35,0,0,0,1,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,6.0,0.0,9.7,0,120,-18.5
