,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,S.Gilgeous-Alexander,Oklahoma City Thunder,Portland Trail Blazers,0,37.00,35,1,5,3,0,2,.604,.520,.160,2.9,12.4,7.5,4.9,4.2,0.0,36.3,123,112,7.6
1,J.Williams,Oklahoma City Thunder,Portland Trail Blazers,0,36.39,24,8,4,1,2,2,.533,.421,.211,0.0,12.5,6.0,31.9,1.4,6.4,26.6,134,116,9.6
2,I.Hartenstein,Oklahoma City Thunder,Portland Trail Blazers,0,32.40,14,6,12,0,1,0,.703,.833,.000,16.3,24.5,20.3,25.4,0.0,3.6,14.5,151,116,8.6
3,C.Wallace,Oklahoma City Thunder,Portland Trail Blazers,0,30.05,5,3,2,1,0,1,.417,.417,.500,3.5,3.8,3.7,12.3,1.7,0.0,11.5,87,122,-7.2
4,A.Wiggins,Oklahoma City Thunder,Portland Trail Blazers,0,16.38,4,0,1,1,0,0,.333,.333,.667,0.0,6.9,3.3,0.0,3.1,0.0,15.6,76,117,-10.0
5,I.Joe,Oklahoma City Thunder,Portland Trail Blazers,0,24.38,16,1,4,0,0,3,.699,.682,.636,8.7,9.3,9.0,6.4,0.0,0.0,20.1,152,124,6.4
6,A.Caruso,Oklahoma City Thunder,Portland Trail Blazers,0,22.44,3,2,4,0,0,1,.250,.250,1.000,9.4,10.1,9.7,10.6,0.0,0.0,13.3,81,124,-10.7
7,J.Williams,Oklahoma City Thunder,Portland Trail Blazers,0,14.33,6,2,7,1,0,1,.551,.500,.400,14.7,39.3,26.5,18.6,3.6,0.0,19.2,122,102,3.5
8,K.Williams,Oklahoma City Thunder,Portland Trail Blazers,0,14.13,6,0,3,0,0,0,1.000,1.000,.000,7.5,16.1,11.6,0.0,0.0,0.0,9.1,203,121,2.6
9,O.Dieng,Oklahoma City Thunder,Portland Trail Blazers,0,10.50,5,1,1,0,0,0,1.025,1.000,.000,0.0,10.5,5.1,13.4,0.0,0.0,9.8,213,123,5.0
10,D.Avdija,Portland Trail Blazers,Oklahoma City Thunder,1,38.09,28,8,8,1,1,4,.751,.688,.563,9.0,14.0,11.6,46.4,1.4,2.1,26.3,142,125,14.7
11,A.Simons,Portland Trail Blazers,Oklahoma City Thunder,1,34.57,14,3,2,0,0,2,.554,.400,.600,0.0,6.1,3.2,14.3,0.0,0.0,16.0,138,132,-1.9
12,T.Camara,Portland Trail Blazers,Oklahoma City Thunder,1,34.52,24,4,9,0,0,5,.940,.955,.455,9.8,18.4,14.2,25.0,0.0,0.0,20.0,154,128,12.0
13,J.Grant,Portland Trail Blazers,Oklahoma City Thunder,1,29.10,2,3,2,0,0,0,.200,.200,.400,0.0,7.3,3.8,15.7,0.0,0.0,7.6,85,132,-9.7
14,D.Clingan,Portland Trail Blazers,Oklahoma City Thunder,1,20.20,0,1,6,0,2,0,.000,.000,.250,5.6,26.2,16.3,7.2,0.0,8.0,10.9,30,120,-12.1
15,S.Henderson,Portland Trail Blazers,Oklahoma City Thunder,1,30.12,25,1,5,1,1,5,.636,.559,.647,7.6,10.6,9.1,7.3,1.7,2.7,34.7,113,125,5.1
16,R.Williams,Portland Trail Blazers,Oklahoma City Thunder,1,20.44,1,0,10,0,1,0,.102,.000,.000,16.5,36.0,26.6,0.0,0.0,3.9,14.7,45,119,-16.2
17,S.Sharpe,Portland Trail Blazers,Oklahoma City Thunder,1,19.09,10,0,2,0,1,2,.425,.400,.400,6.0,5.6,5.8,0.0,0.0,4.2,29.5,89,130,-7.0
18,D.Banton,Portland Trail Blazers,Oklahoma City Thunder,1,7.49,4,1,0,0,0,0,.500,.500,.500,0.0,0.0,0.0,29.6,0.0,0.0,22.7,118,134,-6.7
19,K.Murray,Portland Trail Blazers,Oklahoma City Thunder,1,4.38,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,134,-6.1
