,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,T.Harris,Detroit Pistons,Atlanta Hawks,0,37.10,9,1,2,0,1,2,.571,.571,.429,3.3,2.2,2.6,3.4,0.0,2.0,10.1,107,105,-4.1
1,C.Cunningham,Detroit Pistons,Atlanta Hawks,0,33.57,29,11,6,1,2,1,.698,.658,.211,3.6,12.0,8.7,62.1,1.3,4.4,38.4,105,97,5.3
2,T.Hardaway,Detroit Pistons,Atlanta Hawks,0,32.07,3,2,6,3,0,1,.188,.188,.750,0.0,15.2,9.2,7.4,4.2,0.0,13.2,44,93,-7.5
3,J.Duren,Detroit Pistons,Atlanta Hawks,0,25.39,14,2,12,0,2,0,.888,.857,.000,4.8,34.9,22.9,12.2,0.0,5.8,19.6,114,90,2.0
4,A.Thompson,Detroit Pistons,Atlanta Hawks,0,24.15,16,1,1,3,1,0,.810,.778,.111,5.1,0.0,2.0,7.0,5.5,3.0,17.3,165,94,11.6
5,M.Beasley,Detroit Pistons,Atlanta Hawks,0,22.33,19,1,2,0,0,5,.679,.679,.786,5.5,3.6,4.3,7.9,0.0,0.0,31.9,103,106,-0.9
6,I.Stewart,Detroit Pistons,Atlanta Hawks,0,19.34,2,3,12,0,3,0,.333,.333,.000,12.6,41.6,30.0,18.6,0.0,11.3,6.5,130,84,8.4
7,S.Fontecchio,Detroit Pistons,Atlanta Hawks,0,16.12,13,2,2,0,0,3,.732,.688,.625,0.0,10.0,6.0,19.7,0.0,0.0,23.2,149,103,6.8
8,M.Sasser,Detroit Pistons,Atlanta Hawks,0,14.03,5,3,2,0,0,0,.347,.000,.800,0.0,11.6,7.0,24.4,0.0,0.0,21.7,99,103,-8.7
9,R.Holland,Detroit Pistons,Atlanta Hawks,0,11.43,2,0,5,0,1,0,.258,.000,.000,0.0,34.7,20.9,0.0,0.0,6.3,14.0,60,90,-7.9
10,P.Reed,Detroit Pistons,Atlanta Hawks,0,2.47,2,1,1,0,0,0,1.000,1.000,.000,0.0,29.2,17.6,69.7,0.0,0.0,15.2,208,96,22.0
11,T.Young,Atlanta Hawks,Detroit Pistons,1,40.07,13,9,2,2,0,1,.440,.423,.308,0.0,6.1,2.4,32.6,2.2,0.0,18.4,80,110,-6.8
12,J.Johnson,Atlanta Hawks,Detroit Pistons,1,37.32,17,4,9,6,0,0,.396,.381,.286,2.2,26.2,11.7,17.8,7.2,0.0,23.3,83,96,3.4
13,D.Daniels,Atlanta Hawks,Detroit Pistons,1,32.50,20,2,10,2,0,0,.466,.476,.238,9.9,22.5,14.9,12.0,2.7,0.0,25.5,99,107,2.2
14,O.Okongwu,Atlanta Hawks,Detroit Pistons,1,26.48,9,3,10,1,1,0,.514,.429,.143,15.2,23.0,18.3,16.0,1.7,3.6,15.0,108,106,-0.4
15,V.Krejci,Atlanta Hawks,Detroit Pistons,1,22.36,9,3,1,0,0,3,.750,.750,.833,0.0,5.4,2.2,19.5,0.0,0.0,9.9,155,116,3.2
16,D.Hunter,Atlanta Hawks,Detroit Pistons,1,29.55,10,3,0,1,0,0,.300,.143,.643,0.0,0.0,0.0,13.4,1.5,0.0,23.3,68,113,-10.8
17,C.Capela,Atlanta Hawks,Detroit Pistons,1,21.12,16,0,10,1,2,0,.784,.750,.000,19.2,29.0,23.1,0.0,2.1,9.1,19.7,149,100,10.3
18,B.Bogdanovic,Atlanta Hawks,Detroit Pistons,1,19.25,2,1,3,1,0,0,.101,.000,.444,0.0,19.0,7.6,6.3,2.3,0.0,19.0,31,108,-14.8
19,G.Mathews,Atlanta Hawks,Detroit Pistons,1,9.35,8,0,2,0,0,2,.752,.750,1.000,0.0,25.7,10.2,0.0,0.0,0.0,20.7,147,113,9.7
20,D.Booker,Phoenix Suns,Brooklyn Nets,0,36.11,32,6,2,2,0,3,.655,.646,.333,0.0,4.7,2.7,34.0,2.9,0.0,31.0,140,94,12.7
21,K.Durant,Phoenix Suns,Brooklyn Nets,0,29.48,24,3,8,0,1,4,.716,.667,.467,3.7,19.8,12.9,16.6,0.0,2.9,27.3,142,90,13.1
22,T.Jones,Phoenix Suns,Brooklyn Nets,0,26.04,8,7,2,1,0,2,.667,.667,.833,0.0,6.5,3.7,35.3,2.0,0.0,14.1,124,96,2.6
23,R.Dunn,Phoenix Suns,Brooklyn Nets,0,22.51,6,3,2,2,0,0,.375,.375,.250,0.0,7.4,4.2,17.7,4.6,0.0,16.0,98,89,0.1
24,N.Richards,Phoenix Suns,Brooklyn Nets,0,21.50,8,0,15,0,0,0,.820,.750,.000,20.5,42.4,33.0,0.0,0.0,0.0,16.5,113,76,-5.3
25,G.Allen,Phoenix Suns,Brooklyn Nets,0,24.03,8,4,2,0,0,2,.581,.500,.833,4.6,3.5,4.0,21.0,0.0,0.0,13.1,148,102,2.7
