Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Valanciunas u21.5 Pts+Rebs,JoeDellera,-125,1.0,J.Valanciunas,New Orleans Pelicans,Indiana Pacers,1.0,1.8,0.8,0.3833333333333333,0,0.4,0,0.6,1
1,J.Valanciunas u21.5 Pts+Rebs,SBK5065,-125,1.25,J.Valanciunas,New Orleans Pelicans,Indiana Pacers,1.0,2.25,1.0,0.3833333333333333,0,0.4,0,0.6,1
0,S.Curry u29.5 Pts,SBK5065,-125,1.0,S.Curry,Golden State Warriors,Toronto Raptors,0.0,1.8,0.8,0.5636363636363636,1,0.6,1,0.5,0
1,J.Tatum o26.5 Pts,GoldBoys,-115,1.15,J.Tatum,Boston Celtics,Dallas Mavericks,1.0,2.1499999999999995,0.9999999999999996,0.4909090909090909,0,0.4,0,0.4,0
0,G.Antetokounmpo u11.5 Rebs,SBK5065,100,0.5,G.Antetokounmpo,Milwaukee Bucks,Chicago Bulls,0.0,1.0,0.5,0.5517241379310345,1,0.6,1,0.6,1
1,M.Bridges o7.5 Rebs,GDAWG5000,105,0.5,M.Bridges,Charlotte Hornets,Philadelphia 76ers,0.0,1.025,0.5249999999999999,0.4583333333333333,0,0.8,1,0.6,1
2,M.Bridges o7.5 Rebs,TheBMatt,106,0.75,M.Bridges,Charlotte Hornets,Philadelphia 76ers,0.0,1.545,0.7949999999999999,0.4583333333333333,0,0.8,1,0.6,1
3,J.Tatum o8.5 Rebs,TheBMatt,-115,1.0,J.Tatum,Boston Celtics,Dallas Mavericks,1.0,1.869565217391304,0.8695652173913042,0.4363636363636363,0,0.4,0,0.5,0
4,J.Tatum o8.5 Rebs,JoeDellera,-115,1.0,J.Tatum,Boston Celtics,Dallas Mavericks,1.0,1.869565217391304,0.8695652173913042,0.4363636363636363,0,0.4,0,0.5,0
0,B.Lopez o1.5 3pt M,TheBMatt,-110,0.55,B.Lopez,Milwaukee Bucks,Chicago Bulls,0.0,1.05,0.5,0.4912280701754385,0,0.6,1,0.6,1
1,B.Lopez o1.5 3pt M,GDAWG5000,-110,0.55,B.Lopez,Milwaukee Bucks,Chicago Bulls,0.0,1.05,0.5,0.4912280701754385,0,0.6,1,0.6,1
