,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,4.0,4.0,9.0,9,9,9,N.Jokic o19.5 Rebs+Ast,JoeDellera,-118,0.4,0.7389830508474576,0.0,Denver Nuggets,N.Jokic,Utah Jazz,1,0.3389830508474576,0.5384615384615384,1.0,0.8,1.0,0.7,1.0
9,,,,9,9,9,N.Jokic o19.5 Rebs+Ast,JoeDellera,-118,0.4,0.7389830508474576,0.0,Denver Nuggets,N.Jokic,Utah Jazz,1,0.3389830508474576,,,,,,
