Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
A.Edwards o3.5 3pt M,JoeDellera,Minnesota Timberwolves,San Antonio Spurs,0.0,1.0,1,1.0,1,1.0,1,-145.0,1.0,1.6896551724137931,0.6896551724137931,A.Edwards
J.Tatum o3.5 3pt M,TopShelfAction,Boston Celtics,Charlotte Hornets,0.0,0.5,0,0.4,0,0.5,0,-125.0,1.7,3.06,1.36,J.Tatum
