,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,7,R.Barrett u25.5 Pts+Rebs+Ast,New York Knicks,PropBetGuy,-108,1.08,2.08,-23.58,R.Barrett,Atlanta Hawks,0,1.0,0.4230769230769231,0.0,0.8,1.0,0.7,1.0
7,7,R.Barrett u25.5 Pts+Rebs+Ast,New York Knicks,PropBetGuy,-108,1.08,2.08,-23.58,R.Barrett,Atlanta Hawks,0,1.0,,,,,,
