,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,9.0,9,D.Russell o2.5 3pt M,Minnesota Timberwolves,JoeDellera,-120,0.5,0.9166666666666669,19.530900000000003,D.Russell,Houston Rockets,0,0.4166666666666667,0.4782608695652174,0.0,1.0,1.0,0.7,1.0
6,11.0,11,D.Russell o2.5 3pt M,Minnesota Timberwolves,SBK5065,-118,0.59,1.09,0.2307999999999994,D.Russell,Houston Rockets,0,0.4999999999999999,0.4782608695652174,0.0,1.0,1.0,0.7,1.0
8,13.0,13,D.Russell o2.5 3pt M,Minnesota Timberwolves,GreenDotDaily,-130,1.0,1.7692307692307692,-4.585400000000001,D.Russell,Houston Rockets,0,0.7692307692307692,0.4782608695652174,0.0,1.0,1.0,0.7,1.0
9,,9,D.Russell o2.5 3pt M,Minnesota Timberwolves,JoeDellera,-120,0.5,0.9166666666666669,19.530900000000003,D.Russell,Houston Rockets,0,0.4166666666666667,,,,,,
11,,11,D.Russell o2.5 3pt M,Minnesota Timberwolves,SBK5065,-118,0.59,1.09,0.2307999999999994,D.Russell,Houston Rockets,0,0.4999999999999999,,,,,,
13,,13,D.Russell o2.5 3pt M,Minnesota Timberwolves,GreenDotDaily,-130,1.0,1.7692307692307692,-4.585400000000001,D.Russell,Houston Rockets,0,0.7692307692307692,,,,,,
