,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,12,12,12,C.Martin o4.5 Rebs,MikeRandle,-120,1.0,1.8333333333333333,0,Miami Heat,C.Martin,Boston Celtics,1,0.8333333333333333,0.4848484848484848,0,0.6,1,0.4,0
