,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,11,11,K.Lowry o0.5 Blk,GDAWG5000,155,0.5,1.275,0,Miami Heat,K.Lowry,Boston Celtics,1,0.7749999999999999
