,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1,J.Valanciunas o11.5 Rebs,New Orleans Pelicans,JoeDellera,-120,0.8,1.4666666666666668,0,J.Valanciunas,Sacramento Kings,1,0.6666666666666667,0.4,0.0,0.8,1.0,0.8,1.0
6,7,S.Bey o5.5 Rebs,Atlanta Hawks,JoeMetz,-108,1.08,2.08,0,S.Bey,Chicago Bulls,0,1.0,0.3809523809523809,0.0,0.8,1.0,0.6,1.0
1,1,J.Valanciunas o11.5 Rebs,New Orleans Pelicans,JoeDellera,-120,0.8,1.4666666666666668,0,J.Valanciunas,Sacramento Kings,1,0.6666666666666667,,,,,,
7,7,S.Bey o5.5 Rebs,Atlanta Hawks,JoeMetz,-108,1.08,2.08,0,S.Bey,Chicago Bulls,0,1.0,,,,,,
