,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,7,J.Ivey o4.5 Ast,Detroit Pistons,SBK5065,-115,0.58,1.0843478260869563,17.102500000000003,J.Ivey,Boston Celtics,1,0.5043478260869564
1,15,A.Sengun o5.5 Ast,Houston Rockets,JoeMetz,110,0.91,1.9110000000000005,3.1399999999999992,A.Sengun,Sacramento Kings,1,1.0010000000000003
