,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,13,M.Porter o2.5 3pt M,Denver Nuggets,JoeDellera,-135,1.0,1.7407407407407407,0.0,M.Porter,Miami Heat,1,0.7407407407407407
1,24,K.Caldwell-Pope o1.5 3pt M,Denver Nuggets,GDAWG5000,-125,1.25,2.25,0.0,K.Caldwell-Pope,Miami Heat,1,1.0
