,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,K.Knox u3.5 Rebs,JoeDellera,-125,0.5,K.Knox,Detroit Pistons,Sacramento Kings,1,0.9,0.4,0.8333333333333334,1,1.0,1,1.0,1
1,K.Knox u3.5 Rebs,SBK5065,-125,1.0,K.Knox,Detroit Pistons,Sacramento Kings,1,1.8,0.8,0.8333333333333334,1,1.0,1,1.0,1
2,I.Hartenstein o11.5 Rebs,JoeDellera,100,0.75,I.Hartenstein,New York Knicks,Portland Trail Blazers,1,1.5,0.75,0.1388888888888889,0,0.4,0,0.3,0
3,A.Davis u13.5 Rebs,kylemurray03,-130,1.0,A.Davis,Los Angeles Lakers,Toronto Raptors,1,1.7692307692307692,0.7692307692307692,0.6111111111111112,1,0.6,1,0.7,1
4,R.Barrett o4.5 Rebs,SBK5065,-140,0.7,R.Barrett,Toronto Raptors,Los Angeles Lakers,0,1.2,0.5,0.75,1,0.75,1,0.75,1
