,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1,C.Braun o4.5 Pts,Denver Nuggets,PropBomb,-105,1.05,2.05,0.0,C.Braun,Miami Heat,0,0.9999999999999998,0.3936170212765957,0.0,0.4,0.0,0.3,0.0
1,2,J.Murray u25.5 Pts,Denver Nuggets,PropBomb,-108,1.08,2.08,0.0,J.Murray,Miami Heat,0,1.0,0.7023809523809523,1.0,0.4,0.0,0.3,0.0
2,4,A.Gordon u12.5 Pts,Denver Nuggets,ChrisRaybon,-125,1.0,1.8,0.0,A.Gordon,Miami Heat,0,0.8,0.367816091954023,0.0,0.6,1.0,0.8,1.0
13,13,G.Vincent o12.5 Pts,Miami Heat,VegasRefund,-125,1.25,2.25,0.0,G.Vincent,Denver Nuggets,1,1.0,,,,,,
21,21,C.Martin o14.5 Pts,Miami Heat,GDAWG5000,500,0.25,1.5,-8.06,C.Martin,Denver Nuggets,1,1.25,,,,,,
