,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,3,3.0,5.0,5.0,5,5,N.Jokic o12.5 Rebs,JoeDellera,130,0.25,0.575,0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1,0.3249999999999999,0.3076923076923077,0.0,0.4,0.0,0.2,0.0
4,4,4.0,6.0,6.0,6,6,N.Jokic o11.5 Rebs,JoeDellera,-115,1.5,2.804347826086956,0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1,1.304347826086956,0.4358974358974359,0.0,0.4,0.0,0.4,0.0
3,3,,,,3,3,N.Jokic o11.5 Rebs,PropBetGuy,-115,1.15,2.1499999999999995,0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1,0.9999999999999996,,,,,,
4,4,,,,4,4,N.Jokic o11.5 Rebs,GreenDotDaily,-117,1.0,1.8547008547008548,0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1,0.8547008547008548,,,,,,
6,6,,,,6,6,N.Jokic o11.5 Rebs,JoeDellera,-115,1.5,2.804347826086956,0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1,1.304347826086956,,,,,,
