,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0.0,0.0,0.0,0,0,J.Brown o26.5 Pts,PropBetGuy,-108,1.08,2.08,0,Boston Celtics,J.Brown,Dallas Mavericks,0,1.0,0.5,0.0,0.6,1.0,0.8,1.0
2,2,2.0,2.0,2.0,2,2,J.Tatum o30.5 Pts,PropBomb,-123,1.15,2.084959349593496,0,Boston Celtics,J.Tatum,Dallas Mavericks,0,0.934959349593496,0.5,0.0,0.8,1.0,0.5,0.0
0,0,,,,0,0,J.Brown o26.5 Pts,PropBetGuy,-108,1.08,2.08,0,Boston Celtics,J.Brown,Dallas Mavericks,0,1.0,,,,,,
2,2,,,,2,2,J.Tatum o30.5 Pts,PropBomb,-123,1.15,2.084959349593496,0,Boston Celtics,J.Tatum,Dallas Mavericks,0,0.934959349593496,,,,,,
