,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0.0,2.0,2,2,2,J.Randle u31.5 Pts,SBK5065,-110,0.55,1.05,0,New York Knicks,J.Randle,San Antonio Spurs,0,0.5,0.7954545454545454,1.0,0.6,1.0,0.6,1.0
2,,,,2,2,2,J.Randle u31.5 Pts,SBK5065,-110,0.55,1.05,0,New York Knicks,J.Randle,San Antonio Spurs,0,0.5,,,,,,
8,,,,8,8,8,J.Tatum u31.5 Pts,SBK5065,-120,0.5,0.9166666666666669,0,Boston Celtics,J.Tatum,Los Angeles Clippers,1,0.4166666666666668,,,,,,
