,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
13,K.George o19.5 Pts+Ast,PropBetGuy,-125,1.0,K.George,Utah Jazz,New Orleans Pelicans,1,1.8,0.8,0.2,0,0.6,1,0.3,0
19,S.Dinwiddie u23.5 Pts+Ast,kylemurray03,-115,1.0,S.Dinwiddie,Brooklyn Nets,Miami Heat,1,1.869565217391304,0.8695652173913042,0.6923076923076923,1,0.6,1,0.7,1
