,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1.0,1,1,H.Jones o3.5 Rebs,SBK5065,105,0.53,1.0865,0,New Orleans Pelicans,H.Jones,Milwaukee Bucks,0,0.5565,0.5,0.0,0.8,1.0,0.6,1.0
1,2.0,2,2,H.Jones o3.5 Rebs,wheatonbrando,106,0.53,1.0918,0,New Orleans Pelicans,H.Jones,Milwaukee Bucks,0,0.5618000000000001,0.5,0.0,0.8,1.0,0.6,1.0
