,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,7,P.George o2.5 3pt M,Los Angeles Clippers,GDAWG5000,-110,1.1,2.1,1.0,P.George,Phoenix Suns,0,1.0,0.5348837209302325,1.0,0.8,1.0,0.7,1.0
7,7,P.George o2.5 3pt M,Los Angeles Clippers,GDAWG5000,-110,1.1,2.1,1.0,P.George,Phoenix Suns,0,1.0,,,,,,
