,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,1,D.White o2.5 3pt M,Boston Celtics,JoeMetz,102,1.0,2.02,8.601,D.White,Milwaukee Bucks,0,1.02
