,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1,D.Murray o27.5 Pts+Rebs,Atlanta Hawks,JoeMetz,-110,1.1,2.1,0,D.Murray,Boston Celtics,1,1.0,0.3924050632911392,0.0,0.8,1.0,0.5,0.0
1,1,D.Murray o27.5 Pts+Rebs,Atlanta Hawks,JoeMetz,-110,1.1,2.1,0,D.Murray,Boston Celtics,1,1.0,,,,,,
