,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,E.Mobley o0.5 3pt M,GreenDotDaily,135,1.0,E.Mobley,Cleveland Cavaliers,Memphis Grizzlies,1.0,2.35,1.35,0.3191489361702128,0,0.8,1,0.7,1
2,E.Mobley o0.5 3pt M,GDAWG5000,135,0.5,E.Mobley,Cleveland Cavaliers,Memphis Grizzlies,1.0,1.175,0.675,0.3191489361702128,0,0.8,1,0.7,1
14,M.Bridges o2.5 3pt M,GreenDotDaily,-115,1.0,M.Bridges,Charlotte Hornets,Atlanta Hawks,0.0,1.869565217391304,0.8695652173913042,0.4029850746268656,0,0.4,0,0.3,0
16,M.Bridges o2.5 3pt M,GDAWG5000,-115,0.58,M.Bridges,Charlotte Hornets,Atlanta Hawks,0.0,1.0843478260869563,0.5043478260869564,0.4029850746268656,0,0.4,0,0.3,0
