,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Kuminga o26.5 Pts+Rebs,cowhitchurch,-110,1.1,J.Kuminga,Golden State Warriors,Philadelphia 76ers,0,2.1,1.0,0.2391304347826087,0,0.8,1,0.9,1
1,J.Allen o28.5 Pts+Rebs,the_degenerates,-110,1.1,J.Allen,Cleveland Cavaliers,Washington Wizards,0,2.1,1.0,0.3255813953488372,0,0.4,0,0.5,0
