,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0.0,11.0,11,11,11,J.Nurkic o11.5 Rebs,KurtisSenif,125,0.19,0.4275,,Portland Trail Blazers,J.Nurkic,Charlotte Hornets,1,0.2375,0.3421052631578947,0.0,0.4,0.0,0.4,0.0
2,2.0,2.0,15.0,15,15,15,L.Markkanen o7.5 Rebs,KurtisSenif,110,0.11,0.231,,Utah Jazz,L.Markkanen,San Antonio Spurs,0,0.121,0.6190476190476191,1.0,0.8,1.0,0.8,1.0
6,6.0,6.0,19.0,19,19,19,J.Nurkic o10.5 Rebs,KurtisSenif,-115,0.3,0.5608695652173913,,Portland Trail Blazers,J.Nurkic,Charlotte Hornets,1,0.2608695652173913,0.3947368421052631,0.0,0.6,1.0,0.5,0.0
31,,,,31,31,31,T.Rozier u4.5 Rebs,SBK5065,-120,0.5,0.9166666666666669,,Charlotte Hornets,T.Rozier,Portland Trail Blazers,0,0.4166666666666668,,,,,,
