Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Thomas o19.5 Pts,SBK5065,-105,0.53,C.Thomas,Brooklyn Nets,Atlanta Hawks,0,1.0347619047619048,0.5047619047619047,0.7,1,0.8,1,0.7,1
1,C.Thomas o19.5 Pts,PropBomb,-105,1.05,C.Thomas,Brooklyn Nets,Atlanta Hawks,0,2.05,0.9999999999999998,0.7,1,0.8,1,0.7,1
2,C.Thomas o19.5 Pts,JoeMetz,-105,1.05,C.Thomas,Brooklyn Nets,Atlanta Hawks,0,2.05,0.9999999999999998,0.7,1,0.8,1,0.7,1
3,C.Thomas o19.5 Pts,PropBetGuy,110,1.0,C.Thomas,Brooklyn Nets,Atlanta Hawks,0,2.1,1.1,0.7,1,0.8,1,0.7,1
4,C.Thomas o18.5 Pts,GoldBoys,-105,1.0,C.Thomas,Brooklyn Nets,Atlanta Hawks,0,1.9523809523809523,0.9523809523809524,0.7,1,0.8,1,0.7,1
5,C.Thomas o18.5 Pts,TheBMatt,-105,1.05,C.Thomas,Brooklyn Nets,Atlanta Hawks,0,2.05,0.9999999999999998,0.7,1,0.8,1,0.7,1
6,J.Duren u12.5 Pts,SBK5065,-110,1.0,J.Duren,Detroit Pistons,Memphis Grizzlies,1,1.9090909090909087,0.9090909090909092,0.6153846153846154,1,0.6,1,0.8,1
7,K.Thompson o17.5 Pts,ParlayBanditz,-110,1.0,K.Thompson,Golden State Warriors,Portland Trail Blazers,1,1.9090909090909087,0.9090909090909092,0.3684210526315789,0,0.6,1,0.4,0
0,N.Jokic o9.5 Ast,kylemurray03,105,1.05,N.Jokic,Denver Nuggets,Los Angeles Clippers,0,2.1525,1.1024999999999998,0.45,0,0.6,1,0.5,0
0,C.Thomas o2.5 Rebs,Noto,-145,1.45,C.Thomas,Brooklyn Nets,Atlanta Hawks,0,2.45,1.0000000000000002,0.6,1,0.6,1,0.6,1
1,N.Jokic o11.5 Rebs,cowhitchurch,-140,1.0,N.Jokic,Denver Nuggets,Los Angeles Clippers,0,1.7142857142857144,0.7142857142857144,0.65,1,0.4,0,0.5,0
0,C.White o22.5 Pts+Ast,PropBetGuy,-120,1.0,C.White,Chicago Bulls,Charlotte Hornets,1,1.8333333333333333,0.8333333333333335,0.3809523809523809,0,0.6,1,0.5,0
