,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,18,18,18,J.Morant o1.5 3pt M,GreenDotDaily,-115,1.0,1.869565217391304,0.0,Memphis Grizzlies,J.Morant,Denver Nuggets,0,0.869565217391304
