,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,3,3,15,15,15,15,T.Herro o21.5 Pts,JoeMetz,-110,1.65,3.15,0.0,Miami Heat,T.Herro,Chicago Bulls,1,1.5,0.5625,1,0.8,1,0.5,0
1,4,4,16,16,16,16,T.Herro o22.5 Pts,daletanhardt,-105,1.5,2.9285714285714284,-2.05,Miami Heat,T.Herro,Chicago Bulls,1,1.4285714285714284,0.5,0,0.8,1,0.5,0
