,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
12,12,C.Paul u13.5 Pts,MikeRandle,-111,1.0,1.900900900900901,0.0,Phoenix Suns,C.Paul,Los Angeles Clippers,1.0,0.900900900900901,N,0.4262295081967213,0,0.2,0,0.4,0
13,13,R.Westbrook o16.5 Pts,VegasRefund,-122,1.22,2.22,0.0,Los Angeles Clippers,R.Westbrook,Phoenix Suns,0.0,1.0000000000000002,Y,0.391304347826087,0,0.6,1,0.5,0
14,14,K.Leonard Double-Double (Yes),GDAWG5000,310,0.3,1.2299999999999998,0.0,Los Angeles Clippers,K.Leonard,Phoenix Suns,0.0,0.9299999999999996,N,0.074074074074074,0,0.2,0,0.1,0
15,15,D.Ayton u28.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,0.0,Phoenix Suns,D.Ayton,Los Angeles Clippers,1.0,1.0000000000000002,Y,0.4492753623188406,0,0.6,1,0.8,1
0,0,N.Claxton o2.5 Blk,JoeDellera,-115,0.75,1.402173913043478,0.0,Brooklyn Nets,N.Claxton,Los Angeles Lakers,1.0,0.652173913043478,N,0.5531914893617021,1,0.4,0,0.7,1
1,1,K.Irving o4.5 Rebs,JoeDellera,-134,0.5,0.8731343283582089,0.0,Brooklyn Nets,K.Irving,Los Angeles Lakers,1.0,0.3731343283582089,Y,0.6410256410256411,1,0.8,1,0.7,1
2,2,R.O'Neale o9.5 Rebs+Ast,JoeDellera,-118,0.5,0.923728813559322,0.0,Brooklyn Nets,R.O'Neale,Los Angeles Lakers,1.0,0.423728813559322,N,0.3617021276595745,0,0.0,0,0.2,0
3,3,N.Claxton o2.5 Blk,SBK5065,-115,0.58,1.0843478260869563,15.7136,Brooklyn Nets,N.Claxton,Los Angeles Lakers,1.0,0.5043478260869564,N,0.5531914893617021,1,0.4,0,0.7,1
4,4,P.Beverley u1.5 3pt M,SBK5065,-110,1.1,2.1,0.0,Los Angeles Lakers,P.Beverley,Brooklyn Nets,0.0,1.0,Y,0.6744186046511628,1,0.6,1,0.5,0
5,5,D.Schroder o15.5 Pts,SBK5065,-110,0.55,1.05,0.0,Los Angeles Lakers,D.Schroder,Brooklyn Nets,0.0,0.5,N,0.2631578947368421,0,0.2,0,0.2,0
6,6,P.Beverley u7.5 Rebs+Ast,SBK5065,-125,1.25,2.25,0.0,Los Angeles Lakers,P.Beverley,Brooklyn Nets,0.0,1.0,Y,0.7441860465116279,1,0.8,1,0.9,1
7,7,T.Bryant o23.5 Pts+Rebs,JoeMetz,-113,1.13,2.13,-3.0200000000000005,Los Angeles Lakers,T.Bryant,Brooklyn Nets,0.0,1.0,Y,0.3684210526315789,0,0.4,0,0.2,0
8,8,J.Williams o1.5 Stl+Blk,JoeDellera,-120,0.4,0.7333333333333334,18.0977,Oklahoma City Thunder,J.Williams,Golden State Warriors,1.0,0.3333333333333333,Y,0.890625,1,1.0,1,1.0,1
9,9,J.Williams o1.5 Stl+Blk,SBK5065,-120,0.6,1.1,15.7136,Oklahoma City Thunder,J.Williams,Golden State Warriors,1.0,0.5000000000000001,Y,0.890625,1,1.0,1,1.0,1
10,10,D.Green o15.5 Rebs+Ast,JoeMetz,-105,1.05,2.05,-3.0200000000000005,Golden State Warriors,D.Green,Oklahoma City Thunder,0.0,0.9999999999999998,Y,0.3260869565217391,0,0.8,1,0.8,1
11,11,R.Gobert o11.5 Rebs,JoeDellera,-110,1.0,1.9090909090909087,18.0977,Minnesota Timberwolves,R.Gobert,Sacramento Kings,1.0,0.9090909090909092,Y,0.5555555555555556,1,1.0,1,0.7,1
12,12,D.Russell o26.5 Pts+Ast,JoeDellera,-100,0.4,0.8,0.0,Minnesota Timberwolves,D.Russell,Sacramento Kings,1.0,0.4,N,0.4313725490196078,0,0.4,0,0.6,1
13,13,R.Gobert o11.5 Rebs,SBK5065,-118,0.59,1.09,15.7136,Minnesota Timberwolves,R.Gobert,Sacramento Kings,1.0,0.4999999999999999,Y,0.5555555555555556,1,1.0,1,0.7,1
14,14,R.Gobert o11.5 Rebs,PropBetGuy,-115,1.15,2.1499999999999995,0.5900000000000016,Minnesota Timberwolves,R.Gobert,Sacramento Kings,1.0,0.9999999999999996,Y,0.5555555555555556,1,1.0,1,0.7,1
15,15,D.Fox u26.5 Pts,PropBomb,-125,1.25,2.25,-6.132299999999999,Sacramento Kings,D.Fox,Minnesota Timberwolves,0.0,1.0,N,0.6086956521739131,1,0.4,0,0.6,1
16,16,A.Edwards o10.5 Rebs+Ast,JoeMetz,-123,1.23,2.23,-3.0200000000000005,Minnesota Timberwolves,A.Edwards,Sacramento Kings,1.0,1.0,Y,0.4259259259259259,0,0.8,1,0.6,1
17,17,R.Gobert o11.5 Rebs,GreenDotDaily,-125,1.0,1.8,-10.4498,Minnesota Timberwolves,R.Gobert,Sacramento Kings,1.0,0.8,Y,0.5555555555555556,1,1.0,1,0.7,1
18,18,S.Barnes o16.5 Pts,JoeDellera,-105,0.5,0.9761904761904762,18.0977,Toronto Raptors,S.Barnes,Phoenix Suns,0.0,0.4761904761904761,N,0.48,0,0.6,1,0.6,1
19,19,F.VanVleet o19.5 Pts,JoeDellera,-121,0.5,0.9132231404958676,0.0,Toronto Raptors,F.VanVleet,Phoenix Suns,0.0,0.4132231404958677,Y,0.4772727272727273,0,0.6,1,0.7,1
20,20,P.Achiuwa Double-Double (Yes),JoeDellera,190,0.25,0.725,0.0,Toronto Raptors,P.Achiuwa,Phoenix Suns,0.0,0.475,Y,0.2413793103448276,0,0.8,1,0.5,0
21,21,C.Capela Double-Double (Yes),JoeDellera,-100,0.5,1.0,18.0977,Atlanta Hawks,C.Capela,Portland Trail Blazers,0.0,0.5,Y,0.5833333333333334,1,0.8,1,0.5,0
22,22,C.Capela Double-Double (Yes),GreenDotDaily,110,1.0,2.1,-10.4498,Atlanta Hawks,C.Capela,Portland Trail Blazers,0.0,1.1,Y,0.5833333333333334,1,0.8,1,0.5,0
0,0,S.Dinwiddie o4.5 Ast,SBK5065,-115,0.58,1.0843478260869563,6.4848,Dallas Mavericks,S.Dinwiddie,Detroit Pistons,0.0,0.5043478260869564,Y,0.6666666666666666,1,0.4,0,0.6,1
1,1,B.Bogdanovic o18.5 Pts,SBK5065,-106,0.53,1.03,6.4848,Detroit Pistons,B.Bogdanovic,Dallas Mavericks,1.0,0.5,Y,0.6521739130434783,1,0.8,1,0.8,1
2,2,B.Bogdanovic o2.5 Ast,SBK5065,112,0.5,1.06,6.4848,Detroit Pistons,B.Bogdanovic,Dallas Mavericks,1.0,0.56,Y,0.5217391304347826,1,0.8,1,0.8,1
3,3,L.Doncic o30.5 Pts,JoeDellera,-125,0.5,0.9,-11.6477,Dallas Mavericks,L.Doncic,Detroit Pistons,0.0,0.4,Y,0.75,1,0.6,1,0.6,1
4,4,L.Doncic o29.5 Pts,JoeDellera,175,0.2,0.55,-11.6477,Dallas Mavericks,L.Doncic,Detroit Pistons,0.0,0.35,Y,0.75,1,0.6,1,0.6,1
0,0,P.Banchero o22.5 Pts+Rebs+Ast,SBK5065,-105,0.53,1.034761905,-0.38,Orlando Magic,P.Banchero,Detroit Pistons,0.0,0.504761905,Y,1.0,1,1.0,1,1.0,1
1,1,C.Cunningham  u7.5 Ast,SBK5065,-120,1.2,2.2,-0.38,Detroit Pistons,C.Cunningham,Orlando Magic,1.0,1.0,N,0.0,0,0.0,0,0.0,0
2,2,F.Wagner o21.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.084347826,-0.38,Orlando Magic,F.Wagner,Detroit Pistons,0.0,0.504347826,Y,1.0,1,1.0,1,1.0,1
3,3,I.Stewart o0.5 3pt M,PropBomb,-135,1.35,2.35,0.0,Detroit Pistons,I.Stewart,Orlando Magic,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
4,4,P.Banchero o1.5 3pt M,GDAWG5000,500,0.25,1.5,0.0,Orlando Magic,P.Banchero,Detroit Pistons,0.0,1.25,N,0.0,0,0.0,0,0.0,0
5,5,P.Banchero Yes Double-Double,GDAWG5000,925,0.25,2.5625,0.0,Orlando Magic,P.Banchero,Detroit Pistons,0.0,2.3125,N,0.0,0,0.0,0,0.0,0
6,6,B.Beal o5.5 Ast,SBK5065,105,0.5,1.025,-0.38,Washington Wizards,B.Beal,Indiana Pacers,0.0,0.525,Y,1.0,1,1.0,1,1.0,1
7,7,T.Haliburton o15.5 Pts,SBK5065,-125,0.63,1.134,-0.38,Indiana Pacers,T.Haliburton,Washington Wizards,1.0,0.504,Y,1.0,1,1.0,1,1.0,1
8,8,B.Hield u17.5 Pts,SBK5065,-118,1.5,2.771186441,-0.38,Indiana Pacers,B.Hield,Washington Wizards,1.0,1.271186441,Y,1.0,1,1.0,1,1.0,1
9,9,K.Porzingis o7.5 Rebs,SBK5065,-105,0.53,1.034761905,-0.38,Washington Wizards,K.Porzingis,Indiana Pacers,0.0,0.504761905,Y,1.0,1,1.0,1,1.0,1
10,10,W.Barton u11.5 Pts,SBK5065,-115,1.0,1.869565217,-0.38,Washington Wizards,W.Barton,Indiana Pacers,0.0,0.869565217,N,0.0,0,0.0,0,0.0,0
11,11,K.Kuzma u20.5 Pts+Ast,PropBetGuy,-110,1.1,2.1,-1.2,Washington Wizards,K.Kuzma,Indiana Pacers,0.0,1.0,N,0.0,0,0.0,0,0.0,0
12,12,T.Haliburton o25.5 Pts+Ast,JoeMetz,-110,1.1,2.1,-1.0,Indiana Pacers,T.Haliburton,Washington Wizards,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
13,13,B.Beal o22.5 Pts,JoeMetz,-110,1.12,2.138181818,-1.0,Washington Wizards,B.Beal,Indiana Pacers,0.0,1.018181818,Y,1.0,1,1.0,1,1.0,1
14,14,T.Haliburton o8.5 Ast,JoeDellera,-125,1.0,1.8,0.7953,Indiana Pacers,T.Haliburton,Washington Wizards,1.0,0.8,N,0.0,0,0.0,0,0.0,0
15,15,J.Morant u6.5 Rebs,SBK5065,-135,0.68,1.183703704,-0.38,Memphis Grizzlies,J.Morant,New York Knicks,1.0,0.503703704,Y,1.0,1,1.0,1,1.0,1
16,16,J.Randle u20.5 Pts,SBK5065,100,1.0,2.0,-0.38,New York Knicks,J.Randle,Memphis Grizzlies,0.0,1.0,N,0.0,0,0.0,0,0.0,0
17,17,S.Adams o8.5 Rebs,SBK5065,-140,1.0,1.714285714,-0.38,Memphis Grizzlies,S.Adams,New York Knicks,1.0,0.714285714,Y,1.0,1,1.0,1,1.0,1
18,18,J.Brunson o22.5 Pts+Ast,PropBetGuy,-120,1.2,2.2,0.0,New York Knicks,J.Brunson,Memphis Grizzlies,0.0,1.0,Y,1.0,1,1.0,1,1.0,1
19,19,J.Brunson o4.5 Ast,ChicagoFlow,-130,1.3,2.3,0.0,New York Knicks,J.Brunson,Memphis Grizzlies,0.0,1.0,Y,1.0,1,1.0,1,1.0,1
20,20,E.Gordon u15.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.084347826,-0.38,Houston Rockets,E.Gordon,Atlanta Hawks,0.0,0.504347826,N,0.0,0,0.0,0,0.0,0
21,21,D.Murray u37.5 Pts+Rebs+Ast,SBK5065,-120,0.6,1.1,-0.38,Atlanta Hawks,D.Murray,Houston Rockets,1.0,0.5,Y,1.0,1,1.0,1,1.0,1
22,22,D.Murray u7.5 Ast,SBK5065,100,1.0,2.0,-0.38,Atlanta Hawks,D.Murray,Houston Rockets,1.0,1.0,N,0.0,0,0.0,0,0.0,0
23,23,T.Young o25.5 Pts,JoeMetz,-105,1.05,2.05,-1.0,Atlanta Hawks,T.Young,Houston Rockets,1.0,1.0,N,0.0,0,0.0,0,0.0,0
24,24,R.O'Neale u14.5 Pts+Rebs+Ast,SBK5065,-103,0.52,1.024854369,-0.38,Brooklyn Nets,R.O'Neale,New Orleans Pelicans,1.0,0.504854369,N,0.0,0,0.0,0,0.0,0
25,25,K.Irving o24.5 Pts,SBK5065,-110,0.55,1.05,-0.38,Brooklyn Nets,K.Irving,New Orleans Pelicans,1.0,0.5,N,0.0,0,0.0,0,0.0,0
26,26,B.Simmons o23.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.084347826,-0.38,Brooklyn Nets,B.Simmons,New Orleans Pelicans,1.0,0.504347826,N,0.0,0,0.0,0,0.0,0
27,27,J.Valanciunas u11.5 Rebs,SBK5065,-125,0.63,1.134,-0.38,New Orleans Pelicans,J.Valanciunas,Brooklyn Nets,0.0,0.504,N,0.0,0,0.0,0,0.0,0
28,28,Z.Williamson o3.5 Ast,charliedisturco,210,0.25,0.775,0.0,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0.0,0.525,N,0.0,0,0.0,0,0.0,0
29,29,C.McCollum o4.5 Ast,PropBomb,100,1.0,2.0,0.0,New Orleans Pelicans,C.McCollum,Brooklyn Nets,0.0,1.0,Y,1.0,1,1.0,1,1.0,1
30,30,B.Simmons o13.5 Rebs+Ast,PropBomb,-120,1.2,2.2,0.0,Brooklyn Nets,B.Simmons,New Orleans Pelicans,1.0,1.0,N,0.0,0,0.0,0,0.0,0
31,31,Z.Williamson o18.5 Pts,JoeDellera,-105,0.2,0.39047619,0.7953,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0.0,0.19047619,Y,1.0,1,1.0,1,1.0,1
32,32,Z.Williamson o2.5 Ast,JoeDellera,135,1.0,2.35,0.7953,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0.0,1.35,Y,1.0,1,1.0,1,1.0,1
33,33,Z.Williamson o4.5 Ast,JoeDellera,825,0.15,1.3875,0.7953,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0.0,1.2375,N,0.0,0,0.0,0,0.0,0
34,34,K.Durant o19.5 Pts,JoeDellera,-100,0.1,0.2,0.7953,Brooklyn Nets,K.Durant,New Orleans Pelicans,1.0,0.1,Y,1.0,1,1.0,1,1.0,1
35,35,D.DeRozan o26.5 Pts,SBK5065,-105,0.53,1.034761905,-0.38,Chicago Bulls,D.DeRozan,Miami Heat,0.0,0.504761905,Y,1.0,1,1.0,1,1.0,1
36,36,D.DeRozan o35.5 Pts+Rebs+Ast,SBK5065,-105,0.53,1.034761905,-0.38,Chicago Bulls,D.DeRozan,Miami Heat,0.0,0.504761905,Y,1.0,1,1.0,1,1.0,1
37,37,J.Butler u23.5 Pts,SBK5065,100,0.5,1.0,-0.38,Miami Heat,J.Butler,Chicago Bulls,1.0,0.5,N,0.0,0,0.0,0,0.0,0
38,38,J.Butler u35.5 Pts+Rebs+Ast,SBK5065,-110,0.55,1.05,-0.38,Miami Heat,J.Butler,Chicago Bulls,1.0,0.5,Y,1.0,1,1.0,1,1.0,1
39,39,B.Adebayo o17.5 Pts,SBK5065,-110,0.55,1.05,-0.38,Miami Heat,B.Adebayo,Chicago Bulls,1.0,0.5,N,0.0,0,0.0,0,0.0,0
40,40,J.Butler u6.5 Rebs,SBK5065,120,0.5,1.1,-0.38,Miami Heat,J.Butler,Chicago Bulls,1.0,0.6,N,0.0,0,0.0,0,0.0,0
41,41,D.DeRozan u0.5 3pt M,HPBasketball,115,0.25,0.5375,0.0,Chicago Bulls,D.DeRozan,Miami Heat,0.0,0.2875,N,0.0,0,0.0,0,0.0,0
42,42,J.Butler u36.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,0.0,Miami Heat,J.Butler,Chicago Bulls,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
43,43,B.Adebayo u9.5 Rebs,ChicagoFlow,-132,1.32,2.32,0.0,Miami Heat,B.Adebayo,Chicago Bulls,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
44,44,A.Dosunmu o13.5 Pts+Ast,charliedisturco,-120,1.2,2.2,0.0,Chicago Bulls,A.Dosunmu,Miami Heat,0.0,1.0,Y,1.0,1,1.0,1,1.0,1
45,45,B.Adebayo o16.5 Pts,PropBomb,-120,1.8,3.3,0.0,Miami Heat,B.Adebayo,Chicago Bulls,1.0,1.5,N,0.0,0,0.0,0,0.0,0
46,46,D.Mitchell u23.5 Pts,SBK5065,-105,0.53,1.034761905,-0.38,Cleveland Cavaliers,D.Mitchell,Toronto Raptors,0.0,0.504761905,Y,0.0,0,0.0,0,0.0,0
47,47,J.Allen o10.5 Rebs,SBK5065,-108,0.54,1.04,-0.38,Cleveland Cavaliers,J.Allen,Toronto Raptors,0.0,0.5,N,0.0,0,0.0,0,0.0,0
48,48,E.Mobley o21.5 Pts+Rebs,stevietpfl,-115,1.15,2.15,0.0,Cleveland Cavaliers,E.Mobley,Toronto Raptors,0.0,1.0,N,0.0,0,0.0,0,0.0,0
49,49,S.Barnes o1.5 3pt M,GDAWG5000,500,0.25,1.5,0.0,Toronto Raptors,S.Barnes,Cleveland Cavaliers,1.0,1.25,N,0.0,0,0.0,0,0.0,0
50,50,D.Vassell o15.5 Pts,SBK5065,-125,0.63,1.134,0.0,San Antonio Spurs,D.Vassell,Charlotte Hornets,1.0,0.504,N,0.0,0,0.0,0,0.0,0
51,51,J.Poeltl o26.5 Pts+Rebs,stevietpfl,-106,1.06,2.06,0.0,San Antonio Spurs,J.Poeltl,Charlotte Hornets,1.0,1.0,N,0.0,0,0.0,0,0.0,0
52,52,T.Jones o19.5 Pts+Ast,JoeMetz,100,1.0,2.0,-1.0,San Antonio Spurs,T.Jones,Charlotte Hornets,1.0,1.0,N,0.0,0,0.0,0,0.0,0
53,53,D.Russell u8.5 Ast,SBK5065,-120,1.2,2.2,-0.38,Minnesota Timberwolves,D.Russell,Oklahoma City Thunder,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
54,54,L.Dort o1.5 Ast,SBK5065,142,0.5,1.21,-0.38,Oklahoma City Thunder,L.Dort,Minnesota Timberwolves,0.0,0.71,Y,1.0,1,1.0,1,1.0,1
55,55,K.Towns u9.5 Rebs,SBK5065,105,0.5,1.025,-0.38,Minnesota Timberwolves,K.Towns,Oklahoma City Thunder,1.0,0.525,Y,1.0,1,1.0,1,1.0,1
56,56,J.Giddey Yes Double-Double,charliedisturco,270,0.5,1.85,0.0,Oklahoma City Thunder,J.Giddey,Minnesota Timberwolves,0.0,1.35,Y,1.0,1,1.0,1,1.0,1
57,57,S.Gilgeous-Alexander u22.5 Pts,PropBomb,-114,1.14,2.14,0.0,Oklahoma City Thunder,S.Gilgeous-Alexander,Minnesota Timberwolves,0.0,1.0,N,0.0,0,0.0,0,0.0,0
58,58,N.Jokic u13.5 Rebs,SBK5065,-102,1.02,2.02,-0.38,Denver Nuggets,N.Jokic,Utah Jazz,0.0,1.0,Y,1.0,1,1.0,1,1.0,1
59,59,N.Jokic u47.5 Pts+Rebs+Ast,SBK5065,-110,1.0,1.909090909,-0.38,Denver Nuggets,N.Jokic,Utah Jazz,0.0,0.909090909,Y,1.0,1,1.0,1,1.0,1
60,60,M.Porter u7.5 Rebs,JoeDellera,-128,1.0,1.78125,0.0,Denver Nuggets,M.Porter,Utah Jazz,0.0,0.78125,Y,1.0,1,1.0,1,1.0,1
61,61,N.Jokic o1.5 3pt M,GDAWG5000,340,0.3,1.32,0.0,Denver Nuggets,N.Jokic,Utah Jazz,0.0,1.02,N,0.0,0,0.0,0,0.0,0
62,62,D.Booker o24.5 Pts,SBK5065,-110,0.55,1.05,-0.38,Phoenix Suns,D.Booker,Dallas Mavericks,1.0,0.5,Y,1.0,1,1.0,1,1.0,1
63,63,D.Ayton o9.5 Rebs,SBK5065,-135,1.35,2.35,-0.38,Phoenix Suns,D.Ayton,Dallas Mavericks,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
64,64,S.Dinwiddie u15.5 Pts,SBK5065,-115,1.5,2.804347826,-0.38,Dallas Mavericks,S.Dinwiddie,Phoenix Suns,0.0,1.304347826,Y,1.0,1,1.0,1,1.0,1
65,65,M.Bridges u21.5 Pts+Rebs+Ast,PropBetGuy,-122,1.22,2.22,-1.2,Phoenix Suns,M.Bridges,Dallas Mavericks,1.0,1.0,N,0.0,0,0.0,0,0.0,0
66,66,D.Sabonis Yes Triple-Double,HPBasketball,1700,0.25,4.5,0.0,Sacramento Kings,D.Sabonis,Portland Trail Blazers,1.0,4.25,N,0.0,0,0.0,0,0.0,0
67,67,D.Fox o23.5 Pts,JoeDellera,-100,0.25,0.5,0.0,Sacramento Kings,D.Fox,Portland Trail Blazers,1.0,0.25,Y,1.0,1,1.0,1,1.0,1
68,68,D.Lillard Yes Double-Double,GDAWG5000,700,0.25,2.0,0.0,Portland Trail Blazers,D.Lillard,Sacramento Kings,0.0,1.75,N,0.0,0,0.0,0,0.0,0
69,69,Z.Williamson o7.5 Rebs,wheatonbrando,-112,0.15,0.283928571,2.6875,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0.0,0.133928571,Y,1.0,1,1.0,1,1.0,1
70,70,Z.Williamson o23.5 Pts,wheatonbrando,-124,0.15,0.270967742,2.6875,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0.0,0.120967742,Y,1.0,1,1.0,1,1.0,1
71,71,T.Haliburton o9.5 Ast,NicholaskMartin,375,1.0,4.75,-1.0,Indiana Pacers,T.Haliburton,Washington Wizards,1.0,3.75,N,0.0,0,0.0,0,0.0,0
72,72,J.Brunson o9.5 Ast,PropBetGuy,1123,0.1,1.223,0.0,New York Knicks,J.Brunson,Memphis Grizzlies,0.0,1.123,N,0.0,0,0.0,0,0.0,0
73,73,J.Brunson o9.5 Pts,PropBetGuy,-100,0.15,0.3,0.0,New York Knicks,J.Brunson,Memphis Grizzlies,0.0,0.15,Y,1.0,1,1.0,1,1.0,1
0,0,P.Siakam u33.5 Pts+Rebs+Ast,PropBetGuy,-106,1.06,2.06,4.992199999999999,Toronto Raptors,P.Siakam,Denver Nuggets,1.0,1.0,Y,0.3389830508474576,0,1.0,1,0.7,1
1,1,G.Trent o1.5 3pt M,GDAWG5000,-120,0.6,1.1,1.6622999999999997,Toronto Raptors,G.Trent,Denver Nuggets,1.0,0.5000000000000001,N,0.7166666666666667,1,0.2,0,0.4,0
2,2,J.Poeltl o13.5 Pts,JoeMetz,100,1.0,2.0,-5.745,Toronto Raptors,J.Poeltl,Denver Nuggets,1.0,1.0,N,0.5384615384615384,1,0.6,1,0.6,1
3,3,A.Gordon o24.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,1.869565217391304,-9.1047,Denver Nuggets,A.Gordon,Toronto Raptors,0.0,0.8695652173913042,N,0.543859649122807,1,0.4,0,0.4,0
4,4,P.Siakam u33.5 Pts+Rebs+Ast,JoeDellera,-106,0.55,1.068867924528302,0.0,Toronto Raptors,P.Siakam,Denver Nuggets,1.0,0.5188679245283019,Y,0.3389830508474576,0,1.0,1,0.7,1
5,5,S.Dinwiddie o7.5 Ast,PropBomb,-135,1.35,2.35,12.419999999999998,Brooklyn Nets,S.Dinwiddie,Oklahoma City Thunder,0.0,1.0,Y,0.5714285714285714,1,0.8,1,0.8,1
6,6,S.Dinwiddie u32.5 Pts+Rebs+Ast,MrTuttle05,-120,1.2,2.2,4.49,Brooklyn Nets,S.Dinwiddie,Oklahoma City Thunder,0.0,1.0000000000000002,N,0.5,0,0.2,0,0.5,0
7,7,J.Hart o6.5 Rebs,SBK5065,-135,0.68,1.1837037037037037,14.403900000000004,New York Knicks,J.Hart,Portland Trail Blazers,0.0,0.5037037037037037,Y,0.5714285714285714,1,1.0,1,0.7,1
8,8,J.Hart o6.5 Rebs,JoeDellera,-135,1.0,1.7407407407407407,-9.1047,New York Knicks,J.Hart,Portland Trail Blazers,0.0,0.7407407407407407,Y,0.5714285714285714,1,1.0,1,0.7,1
0,0,L.James o25.5 Pts,SBK5065,-115,1.0,1.869565217391304,0.0,Los Angeles Lakers,L.James,Cleveland Cavaliers,0.0,0.869565217391304,N,0.5882352941176471,1,0.6,1,0.6,1
1,1,L.James o33.5 Pts+Rebs,JoeDellera,-130,0.4,0.7076923076923077,-1.3432999999999975,Los Angeles Lakers,L.James,Cleveland Cavaliers,0.0,0.3076923076923077,Y,0.5882352941176471,1,0.8,1,0.7,1
2,2,L.James o26.5 Pts,JoeDellera,-115,0.2,0.3739130434782609,-1.3432999999999975,Los Angeles Lakers,L.James,Cleveland Cavaliers,0.0,0.1739130434782608,N,0.5294117647058824,1,0.6,1,0.6,1
3,3,L.James o13.5 Rebs+Ast,GreenDotDaily,-120,1.0,1.8333333333333333,0.0,Los Angeles Lakers,L.James,Cleveland Cavaliers,0.0,0.8333333333333333,Y,0.7058823529411765,1,0.8,1,0.6,1
4,4,B.Adebayo o21.5 Pts,SBK5065,-106,0.53,1.03,11.776599999999998,Miami Heat,B.Adebayo,Detroit Pistons,1.0,0.5,N,0.3478260869565217,0,0.6,1,0.5,0
5,5,M.Strus u2.5 Ast,SBK5065,-160,1.0,1.625,11.776599999999998,Miami Heat,M.Strus,Detroit Pistons,1.0,0.625,Y,0.8260869565217391,1,1.0,1,1.0,1
6,6,M.Strus o2.5 3pt M,PropBomb,-130,1.3,2.3,0.0,Miami Heat,M.Strus,Detroit Pistons,1.0,0.9999999999999998,Y,0.6521739130434783,1,0.6,1,0.6,1
7,7,K.Hayes o5.5 Ast,JoeDellera,-110,0.5,0.9545454545454546,0.0,Detroit Pistons,K.Hayes,Miami Heat,0.0,0.4545454545454546,Y,0.4230769230769231,0,1.0,1,0.9,1
8,8,T.Herro o33.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,0.0,Miami Heat,T.Herro,Detroit Pistons,1.0,1.0000000000000002,Y,0.5294117647058824,1,0.8,1,0.6,1
9,9,K.Lowry o10.5 Rebs+Ast,JoeMetz,-125,1.25,2.25,-19.83,Miami Heat,K.Lowry,Detroit Pistons,1.0,1.0,Y,0.44,0,0.6,1,0.6,1
10,10,S.Dinwiddie o15.5 Pts,daletanhardt,-110,1.5,2.863636363636364,0.0,Dallas Mavericks,S.Dinwiddie,Denver Nuggets,0.0,1.3636363636363642,N,0.4583333333333333,0,0.4,0,0.3,0
11,11,J.Murray o19.5 Pts,SBK5065,-114,0.57,1.0699999999999998,11.776599999999998,Denver Nuggets,J.Murray,Dallas Mavericks,1.0,0.4999999999999999,N,0.4,0,0.6,1,0.6,1
0,0,A.Simons o3.5 3pt M,JoeDellera,-140,0.25,0.428571429,1.6,Portland Trail Blazers,A.Simons,Denver Nuggets,1.0,0.178571429,N,0.652173913,1,0.6,1,0.7,1
1,1,D.McDermott o1.5 3pt M,JoeDellera,-139,0.29,0.498633094,1.6,San Antonio Spurs,D.McDermott,Houston Rockets,1.0,0.208633094,Y,0.523809524,1,0.6,1,0.6,1
2,2,D.Lillard o6.5 Ast,JoeDellera,-137,0.36,0.622773723,1.6,Portland Trail Blazers,D.Lillard,Denver Nuggets,1.0,0.262773723,Y,0.615384615,1,0.8,1,0.7,1
3,3,D.Lillard o6.5 Ast,PropBomb,-133,1.0,1.751879699,11.6,Portland Trail Blazers,D.Lillard,Denver Nuggets,1.0,0.751879699,Y,0.615384615,1,0.8,1,0.7,1
4,4,N.Jokic u11.5 Rebs,GreenDotDaily,-130,0.77,1.362307692,0.7,Denver Nuggets,N.Jokic,Portland Trail Blazers,0.0,0.592307692,Y,0.636363636,1,0.8,1,0.7,1
5,5,T.Herro u5.5 Ast,SBK5065,-129,0.39,0.692325581,-4.8,Miami Heat,T.Herro,Los Angeles Clippers,1.0,0.302325581,Y,0.722222222,1,0.6,1,0.6,1
6,6,N.Jokic u11.5 Rebs,JoeDellera,-125,0.8,1.44,1.6,Denver Nuggets,N.Jokic,Portland Trail Blazers,0.0,0.64,Y,0.636363636,1,0.8,1,0.7,1
