,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,18.0,18,S.Dinwiddie o2.5 3pt M,Dallas Mavericks,SBK5065,135,0.5,1.175,0.0,S.Dinwiddie,Washington Wizards,1,0.675,0.5531914893617021,1.0,0.6,1.0,0.4,0.0
