,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,12,N.Claxton o2.5 Stl+Blk,Brooklyn Nets,JoeDellera,-160,0.5,0.8125,9.325400000000002,N.Claxton,Los Angeles Clippers,1,0.3125
