,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,15,16,D.Sabonis u8.5 Ast,JoeDellera,-140,0.54,0.9257142857142858,0,Sacramento Kings,D.Sabonis,New Orleans Pelicans,0.0,0.3857142857142858
