,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
16,,17,16,D.Garland o1.5 Stl,JoeDellera,140,0.7,1.68,0,Cleveland Cavaliers,D.Garland,Houston Rockets,0.0,0.98,,,,,,
