,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0,D.Murray o1.5 Stl,Atlanta Hawks,SBK5065,120,0.75,1.65,14.517,D.Murray,Golden State Warriors,1,0.9000000000000001,0.46875,0,0.8,1,0.5,0
