,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,2.0,2,K.Johnson u22.5 Pts,San Antonio Spurs,SBK5065,-115,0.58,1.0843478260869563,14.517,K.Johnson,Memphis Grizzlies,1,0.5043478260869564,0.5689655172413793,1.0,0.4,0.0,0.5,0.0
2,5.0,5,K.Johnson u22.5 Pts,San Antonio Spurs,PropBomb,-115,1.15,2.1499999999999995,5.6800000000000015,K.Johnson,Memphis Grizzlies,1,0.9999999999999996,0.5689655172413793,1.0,0.4,0.0,0.5,0.0
6,16.0,16,A.Davis o27.5 Pts,Los Angeles Lakers,JoeDellera,-105,0.75,1.4642857142857142,-6.9178,A.Davis,Dallas Mavericks,1,0.7142857142857142,0.4318181818181818,0.0,0.6,1.0,0.7,1.0
2,,2,K.Johnson u22.5 Pts,San Antonio Spurs,SBK5065,-115,0.58,1.0843478260869563,14.517,K.Johnson,Memphis Grizzlies,1,0.5043478260869564,,,,,,
5,,5,K.Johnson u22.5 Pts,San Antonio Spurs,PropBomb,-115,1.15,2.1499999999999995,5.6800000000000015,K.Johnson,Memphis Grizzlies,1,0.9999999999999996,,,,,,
7,,7,K.Johnson u22.5 Pts,San Antonio Spurs,JoeMetz,-115,1.15,2.1499999999999995,-10.065,K.Johnson,Memphis Grizzlies,1,0.9999999999999996,,,,,,
15,,15,D.White o13.5 Pts,Boston Celtics,JoeDellera,-115,0.75,1.402173913043478,-6.9178,D.White,Portland Trail Blazers,0,0.652173913043478,,,,,,
