,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,2,2,10,10,10,10,L.Doncic o29.5 Pts,SBK5065,-120,0.5,0.9166666666666669,0,Dallas Mavericks,L.Doncic,Houston Rockets,0,0.4166666666666668,0.75,1,0.6,1,0.8,1
1,3,3,13,13,13,13,D.Schroder o11.5 Pts,SBK5065,-125,0.63,1.134,0,Los Angeles Lakers,D.Schroder,Charlotte Hornets,1,0.5039999999999999,0.5172413793103449,1,0.6,1,0.7,1
2,4,4,17,17,17,17,L.James o30.5 Pts,JoeDellera,-125,0.8,1.4400000000000002,0,Los Angeles Lakers,L.James,Charlotte Hornets,1,0.6400000000000001,0.4242424242424242,0,0.6,1,0.6,1
3,13,13,30,30,30,30,B.Beal u25.5 Pts,SBK5065,-102,0.5,0.9901960784313726,0,Washington Wizards,B.Beal,Sacramento Kings,0,0.4901960784313726,0.5416666666666666,1,0.6,1,0.6,1
