,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,D.Booker o24.5 Pts,MikeRandle,-105,1.0,D.Booker,Phoenix Suns,Minnesota Timberwolves,0,1.9523809523809523,0.9523809523809524,0.5507246376811594,1,0.2,0,0.4,0,N
1,7,K.Durant u2.5 3pt M,SBK5065,-135,1.35,K.Durant,Phoenix Suns,Minnesota Timberwolves,0,2.35,1.0,0.6447368421052632,1,0.8,1,0.5,0,Y
2,13,A.Edwards o30.5 Pts+Ast,PropBetGuy,-120,1.56,A.Edwards,Minnesota Timberwolves,Phoenix Suns,1,2.8600000000000003,1.3000000000000005,0.6,1,0.4,0,0.4,0,N
3,14,K.Middleton u5.5 Ast,PropBomb,-105,1.05,K.Middleton,Milwaukee Bucks,Indiana Pacers,1,2.05,0.9999999999999998,0.5178571428571429,1,0.6,1,0.3,0,N
4,16,B.Portis o19.5 Pts+Ast,kylemurray03,-118,1.18,B.Portis,Milwaukee Bucks,Indiana Pacers,1,2.18,0.9999999999999998,0.2289156626506024,0,0.2,0,0.4,0,N
5,17,B.Portis o17.5 Pts,gneiffer07,-115,1.15,B.Portis,Milwaukee Bucks,Indiana Pacers,1,2.1499999999999995,0.9999999999999996,0.2650602409638554,0,0.2,0,0.4,0,N
6,18,T.McConnell o15.5 Pts+Ast,the_degenerates,-105,1.05,T.McConnell,Indiana Pacers,Milwaukee Bucks,0,2.05,0.9999999999999998,0.5342465753424658,1,0.8,1,0.8,1,N
7,19,K.Middleton u5.5 Ast,GreenDotDaily,114,1.0,K.Middleton,Milwaukee Bucks,Indiana Pacers,1,2.14,1.1399999999999997,0.5178571428571429,1,0.6,1,0.3,0,N
8,20,K.Middleton u5.5 Ast,GDAWG5000,114,0.5,K.Middleton,Milwaukee Bucks,Indiana Pacers,1,1.0699999999999998,0.5699999999999998,0.5178571428571429,1,0.6,1,0.3,0,N
9,21,K.Middleton u5.5 Ast,The_Oddsmaker,114,1.0,K.Middleton,Milwaukee Bucks,Indiana Pacers,1,2.14,1.1399999999999997,0.5178571428571429,1,0.6,1,0.3,0,N
10,22,A.Nesmith u5.5 Rebs,SBK5065,-148,1.0,A.Nesmith,Indiana Pacers,Milwaukee Bucks,0,1.6756756756756757,0.6756756756756757,0.8648648648648649,1,0.8,1,0.9,1,Y
11,23,B.Portis o17.5 Pts,charliedisturco,-115,0.58,B.Portis,Milwaukee Bucks,Indiana Pacers,1,1.0843478260869563,0.5043478260869564,0.2650602409638554,0,0.2,0,0.4,0,N
12,24,B.Portis o17.5 Pts,GDAWG5000,-113,0.57,B.Portis,Milwaukee Bucks,Indiana Pacers,1,1.074424778761062,0.504424778761062,0.2650602409638554,0,0.2,0,0.4,0,N
13,25,B.Portis o17.5 Pts,PropBomb,-113,1.13,B.Portis,Milwaukee Bucks,Indiana Pacers,1,2.13,1.0,0.2650602409638554,0,0.2,0,0.4,0,N
14,26,P.Connaughton o1.5 3pt M,GDAWG5000,250,0.25,P.Connaughton,Milwaukee Bucks,Indiana Pacers,1,0.875,0.625,0.2467532467532467,0,0.0,0,0.2,0,N
15,27,J.Harden u19.5 Pts,gneiffer07,-110,1.1,J.Harden,Los Angeles Clippers,Dallas Mavericks,1,2.1,1.0,0.6438356164383562,1,0.4,0,0.7,1,N
16,29,L.Doncic o43.5 Pts+Rebs,GreenDotDaily,-115,1.0,L.Doncic,Dallas Mavericks,Los Angeles Clippers,0,1.869565217391304,0.8695652173913042,0.5070422535211268,1,0.6,1,0.4,0,N
17,30,L.Doncic o9.5 Rebs,HPBasketball,-108,1.1,L.Doncic,Dallas Mavericks,Los Angeles Clippers,0,2.1185185185185187,1.0185185185185186,0.4788732394366197,0,0.6,1,0.7,1,N
18,31,L.Doncic o9.5 Rebs,GDAWG5000,-108,0.54,L.Doncic,Dallas Mavericks,Los Angeles Clippers,0,1.04,0.5,0.4788732394366197,0,0.6,1,0.7,1,N
19,32,L.Doncic o9.5 Rebs,PropBetGuy,-108,1.08,L.Doncic,Dallas Mavericks,Los Angeles Clippers,0,2.08,1.0,0.4788732394366197,0,0.6,1,0.7,1,N
20,33,L.Doncic o43.5 Pts+Rebs,JoeDellera,-104,1.0,L.Doncic,Dallas Mavericks,Los Angeles Clippers,0,1.9615384615384617,0.9615384615384616,0.5070422535211268,1,0.6,1,0.4,0,N
