,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,2,B.Ingram o4.5 Ast,GDAWG5000,-115,0.57,B.Ingram,New Orleans Pelicans,Oklahoma City Thunder,1,1.0656521739130431,0.4956521739130434,0.7246376811594203,1,0.2,0,0.3,0,Y
1,3,B.Ingram o4.5 Ast,The_Oddsmaker,-118,1.18,B.Ingram,New Orleans Pelicans,Oklahoma City Thunder,1,2.18,0.9999999999999998,0.7246376811594203,1,0.2,0,0.3,0,Y
2,7,J.Williams o24.5 Pts+Rebs,PropBetGuy,-115,1.15,J.Williams,Oklahoma City Thunder,New Orleans Pelicans,0,2.1499999999999995,0.9999999999999996,0.2328767123287671,0,0.6,1,0.3,0,Y
3,9,C.Holmgren o8.5 Rebs,JoeDellera,-105,1.0,C.Holmgren,Oklahoma City Thunder,New Orleans Pelicans,0,1.9523809523809523,0.9523809523809524,0.4,0,0.6,1,0.5,0,Y
4,10,J.Murray u23.5 Pts,Thespinzone,105,0.3,J.Murray,Denver Nuggets,Los Angeles Lakers,1,0.6149999999999999,0.3149999999999999,0.6984126984126984,1,1.0,1,0.8,1,N
5,11,D.Russell o19.5 Pts+Ast,kylemurray03,-125,1.25,D.Russell,Los Angeles Lakers,Denver Nuggets,0,2.25,1.0,0.6707317073170732,1,0.6,1,0.7,1,Y
6,12,A.Davis o39.5 Pts+Rebs,the_degenerates,-120,1.2,A.Davis,Los Angeles Lakers,Denver Nuggets,0,2.2,1.0000000000000002,0.4756097560975609,0,0.8,1,0.7,1,N
7,14,N.Jokic o1.5 3pt M,GreenDotDaily,180,1.0,N.Jokic,Denver Nuggets,Los Angeles Lakers,1,2.8,1.7999999999999998,0.2891566265060241,0,0.4,0,0.6,1,N
8,15,D.Russell o15.5 Pts,gneiffer07,-105,1.05,D.Russell,Los Angeles Lakers,Denver Nuggets,0,2.05,0.9999999999999998,0.5609756097560976,1,0.6,1,0.5,0,N
9,18,N.Jokic o1.5 3pt M,GDAWG5000,190,0.5,N.Jokic,Denver Nuggets,Los Angeles Lakers,1,1.45,0.95,0.2891566265060241,0,0.4,0,0.6,1,N
10,19,J.Holiday o18.5 Pts+Rebs+Ast,Thespinzone,-128,0.3,J.Holiday,Boston Celtics,Miami Heat,0,0.5343749999999999,0.2343749999999999,0.6944444444444444,1,0.2,0,0.4,0,Y
11,20,J.Jaquez o13.5 Pts,VegasRefund,-138,1.38,J.Jaquez,Miami Heat,Boston Celtics,1,2.38,1.0,0.4,0,0.8,1,0.6,1,N
12,21,K.Porzingis o1.5 3pt M,GreenDotDaily,-130,1.0,K.Porzingis,Boston Celtics,Miami Heat,0,1.7692307692307692,0.7692307692307692,0.6166666666666667,1,0.6,1,0.6,1,N
13,22,D.White o12.5 Pts,gneiffer07,-110,1.1,D.White,Boston Celtics,Miami Heat,0,2.1,1.0,0.6842105263157895,1,0.6,1,0.7,1,Y
14,23,K.Porzingis o1.5 3pt M,cowhitchurch,-120,0.6,K.Porzingis,Boston Celtics,Miami Heat,0,1.1,0.5000000000000001,0.6166666666666667,1,0.6,1,0.6,1,N
15,24,K.Porzingis o1.5 3pt M,GDAWG5000,-120,0.6,K.Porzingis,Boston Celtics,Miami Heat,0,1.1,0.5000000000000001,0.6166666666666667,1,0.6,1,0.6,1,N
