,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,M.Porter o6.5 Rebs,cowhitchurch,-148,0.74,M.Porter,Denver Nuggets,Los Angeles Lakers,1,1.24,0.5,0.5555555555555556,1,0.2,0,0.4,0,Y
1,4,L.James o7.5 Rebs,TheBMatt,-111,1.0,L.James,Los Angeles Lakers,Denver Nuggets,0,1.900900900900901,0.900900900900901,0.4520547945205479,0,0.6,1,0.5,0,N
2,5,L.James o7.5 Rebs,GDAWG5000,-111,0.56,L.James,Los Angeles Lakers,Denver Nuggets,0,1.0645045045045047,0.5045045045045047,0.4520547945205479,0,0.6,1,0.5,0,N
3,8,A.Davis u0.5 3pt M,GDAWG5000,-135,0.67,A.Davis,Los Angeles Lakers,Denver Nuggets,0,1.1662962962962964,0.4962962962962963,0.717948717948718,1,0.6,1,0.6,1,Y
4,10,M.Porter o7.5 Rebs,GDAWG5000,120,0.5,M.Porter,Denver Nuggets,Los Angeles Lakers,1,1.1,0.6000000000000001,0.4444444444444444,0,0.2,0,0.4,0,Y
5,11,M.Porter o7.5 Rebs,TheBMatt,120,0.75,M.Porter,Denver Nuggets,Los Angeles Lakers,1,1.65,0.9000000000000001,0.4444444444444444,0,0.2,0,0.4,0,Y
6,12,J.Hart o10.5 Rebs,HPBasketball,-110,1.1,J.Hart,New York Knicks,Philadelphia 76ers,1,2.1,1.0,0.2716049382716049,0,0.4,0,0.4,0,Y
7,13,J.Brunson o41.5 Pts+Rebs+Ast,cowhitchurch,-124,0.62,J.Brunson,New York Knicks,Philadelphia 76ers,1,1.12,0.4999999999999999,0.3896103896103896,0,1.0,1,0.8,1,N
8,18,P.Banchero o21.5 Pts,the_degenerates,-120,1.2,P.Banchero,Orlando Magic,Cleveland Cavaliers,0,2.2,1.0000000000000002,0.5625,1,0.6,1,0.6,1,Y
9,20,G.Allen o2.5 3pt M,cowhitchurch,-112,0.56,G.Allen,Phoenix Suns,Minnesota Timberwolves,0,1.06,0.5,0.4266666666666667,0,0.6,1,0.5,0,N
10,21,G.Allen o2.5 3pt M,GDAWG5000,-112,0.56,G.Allen,Phoenix Suns,Minnesota Timberwolves,0,1.06,0.5,0.4266666666666667,0,0.6,1,0.5,0,N
