,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,P.Siakam o32.5 Pts+Rebs+Ast,the_degenerates,-122,1.22,P.Siakam,Indiana Pacers,Golden State Warriors,1,2.22,1.0000000000000002,0.3636363636363636,0,0.4,0,0.4,0,N
1,2,T.Haliburton o7.5 Ast,JoeDellera,-140,1.0,T.Haliburton,Indiana Pacers,Golden State Warriors,1,1.7142857142857144,0.7142857142857144,0.8,1,0.2,0,0.4,0,Y
2,7,M.McBride o2.5 3pt M,JoeDellera,-145,0.5,M.McBride,New York Knicks,Dallas Mavericks,1,0.8448275862068966,0.3448275862068966,0.1842105263157894,0,0.4,0,0.3,0,N
3,8,M.McBride o2.5 3pt M,SBK5065,-110,1.0,M.McBride,New York Knicks,Dallas Mavericks,1,1.9090909090909087,0.9090909090909092,0.1842105263157894,0,0.4,0,0.3,0,N
4,9,L.Doncic u9.5 Ast,JoeDellera,-115,1.0,L.Doncic,Dallas Mavericks,New York Knicks,0,1.869565217391304,0.8695652173913042,0.5348837209302325,1,0.4,0,0.5,0,N
5,11,L.Doncic u9.5 Ast,SBK5065,100,1.0,L.Doncic,Dallas Mavericks,New York Knicks,0,2.0,1.0,0.5348837209302325,1,0.4,0,0.5,0,N
6,12,M.Porter o20.5 Pts+Rebs,the_degenerates,-105,1.05,M.Porter,Denver Nuggets,Los Angeles Lakers,0,2.05,0.9999999999999998,0.6470588235294118,1,0.6,1,0.6,1,Y
7,13,N.Jokic o11.5 Rebs,JoeDellera,-131,1.1,N.Jokic,Denver Nuggets,Los Angeles Lakers,0,1.9396946564885496,0.8396946564885497,0.5510204081632653,1,0.6,1,0.8,1,Y
8,14,B.Simmons o6.5 Rebs,kylemurray03,-140,2.8,B.Simmons,Brooklyn Nets,Cleveland Cavaliers,1,4.8,2.0,1.0,1,1.0,1,1.0,1,N
9,15,E.Mobley o7.5 Rebs,kylemurray03,-105,1.05,E.Mobley,Cleveland Cavaliers,Brooklyn Nets,0,2.05,0.9999999999999998,0.7692307692307693,1,0.8,1,0.8,1,Y
10,16,B.Simmons o12.5 Rebs+Ast,JoeDellera,-115,1.0,B.Simmons,Brooklyn Nets,Cleveland Cavaliers,1,1.869565217391304,0.8695652173913042,1.0,1,1.0,1,1.0,1,N
11,18,G.Antetokounmpo u53.5 Pts+Rebs+Ast,kylemurray03,-123,1.23,G.Antetokounmpo,Milwaukee Bucks,Minnesota Timberwolves,1,2.23,1.0,0.7551020408163265,1,0.8,1,0.7,1,Y
