,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,1,P.Washington o5.5 Rebs,GDAWG5000,-125,0.63,P.Washington,Dallas Mavericks,Los Angeles Clippers,1,1.134,0.5040000000000001,0.6129032258064516,1,0.8,1,0.7,1,N
1,2,R.Westbrook o3.5 Ast,charliedisturco,102,0.5,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,0,1.01,0.51,0.5428571428571428,1,0.6,1,0.7,1,N
2,3,P.Washington o5.5 Rebs,ChrisRaybon,-125,1.0,P.Washington,Dallas Mavericks,Los Angeles Clippers,1,1.8,0.8,0.6129032258064516,1,0.8,1,0.7,1,N
3,4,R.Westbrook o3.5 Ast,The_Oddsmaker,124,1.0,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,0,2.24,1.2400000000000002,0.5428571428571428,1,0.6,1,0.7,1,N
4,5,P.Washington o5.5 Rebs,JoeDellera,-125,0.5,P.Washington,Dallas Mavericks,Los Angeles Clippers,1,0.9,0.4,0.6129032258064516,1,0.8,1,0.7,1,N
5,6,L.Doncic o9.5 Rebs,charliedisturco,100,0.5,L.Doncic,Dallas Mavericks,Los Angeles Clippers,1,1.0,0.5,0.4722222222222222,0,0.4,0,0.6,1,Y
6,7,D.Gafford o4.5 Rebs,ActionIsland,-102,0.5,D.Gafford,Dallas Mavericks,Los Angeles Clippers,1,0.9901960784313726,0.4901960784313726,0.6774193548387096,1,0.4,0,0.4,0,N
7,9,K.Irving o25.5 Pts,ActionIsland,-108,0.5,K.Irving,Dallas Mavericks,Los Angeles Clippers,1,0.962962962962963,0.462962962962963,0.5,0,0.4,0,0.6,1,N
8,10,K.Leonard o31.5 Pts+Rebs+Ast,ActionIsland,-104,0.5,K.Leonard,Los Angeles Clippers,Dallas Mavericks,0,0.9807692307692308,0.4807692307692308,0.5652173913043478,1,0.4,0,0.4,0,N
9,11,P.Washington o5.5 Rebs,GreenDotDaily,-130,1.0,P.Washington,Dallas Mavericks,Los Angeles Clippers,1,1.7692307692307692,0.7692307692307692,0.6129032258064516,1,0.8,1,0.7,1,N
10,12,J.Harden u17.5 Pts,GreenDotDaily,-115,1.0,J.Harden,Los Angeles Clippers,Dallas Mavericks,0,1.869565217391304,0.8695652173913042,0.581081081081081,1,0.4,0,0.6,1,N
11,13,R.Westbrook o15.5 Pts+Rebs+Ast,PropBetGuy,-122,1.22,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,0,2.22,1.0000000000000002,0.7285714285714285,1,0.8,1,0.8,1,N
12,15,R.Westbrook o11.5 Pts+Rebs,JoeDellera,-108,1.08,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,0,2.08,1.0,0.7714285714285715,1,0.8,1,0.8,1,N
13,16,N.Powell o8.5 Pts,kylemurray03,-125,1.25,N.Powell,Los Angeles Clippers,Dallas Mavericks,0,2.25,1.0,0.8076923076923077,1,0.4,0,0.7,1,Y
14,19,K.Durant u2.5 3pt M,SBK5065,-170,1.0,K.Durant,Phoenix Suns,Minnesota Timberwolves,1,1.5882352941176472,0.5882352941176472,0.6493506493506493,1,0.8,1,0.6,1,Y
15,21,P.Siakam o36.5 Pts+Rebs,the_degenerates,-104,1.04,P.Siakam,Indiana Pacers,Milwaukee Bucks,1,2.04,1.0,0.1627906976744186,0,0.4,0,0.2,0,N
16,23,A.Nesmith u2.5 Ast,The_Oddsmaker,100,1.0,A.Nesmith,Indiana Pacers,Milwaukee Bucks,1,2.0,1.0,0.8,1,0.6,1,0.7,1,N
17,24,B.Lopez u5.5 Rebs,SBK5065,-150,1.0,B.Lopez,Milwaukee Bucks,Indiana Pacers,0,1.6666666666666663,0.6666666666666665,0.5925925925925926,1,1.0,1,0.8,1,Y
18,25,A.Nesmith u5.5 Rebs,SBK5065,-148,1.0,A.Nesmith,Indiana Pacers,Milwaukee Bucks,1,1.6756756756756757,0.6756756756756757,0.8666666666666667,1,0.8,1,0.9,1,N
19,28,B.Portis o16.5 Pts,charliedisturco,-130,0.65,B.Portis,Milwaukee Bucks,Indiana Pacers,0,1.15,0.4999999999999999,0.3095238095238095,0,0.4,0,0.5,0,Y
20,29,P.Siakam u10.5 Rebs,SBK5065,-122,1.0,P.Siakam,Indiana Pacers,Milwaukee Bucks,1,1.819672131147541,0.819672131147541,0.7441860465116279,1,0.6,1,0.7,1,Y
21,30,B.Portis o16.5 Pts,PropBomb,-129,1.68,B.Portis,Milwaukee Bucks,Indiana Pacers,0,2.9823255813953486,1.3023255813953487,0.3095238095238095,0,0.4,0,0.5,0,Y
22,31,O.Toppin o7.5 Pts,PropBetGuy,-102,1.02,O.Toppin,Indiana Pacers,Milwaukee Bucks,1,2.02,1.0,0.6,1,0.6,1,0.7,1,Y
23,32,B.Lopez u5.5 Rebs,GDAWG5000,-125,0.63,B.Lopez,Milwaukee Bucks,Indiana Pacers,0,1.134,0.5040000000000001,0.5925925925925926,1,1.0,1,0.8,1,Y
24,33,B.Lopez u5.5 Rebs,JoeDellera,-125,0.5,B.Lopez,Milwaukee Bucks,Indiana Pacers,0,0.9,0.4,0.5925925925925926,1,1.0,1,0.8,1,Y
25,34,T.Haliburton o16.5 Pts,kylemurray03,-125,1.25,T.Haliburton,Indiana Pacers,Milwaukee Bucks,1,2.25,1.0,0.6805555555555556,1,0.4,0,0.5,0,Y
26,35,P.Siakam u10.5 Rebs,kylemurray03,-110,1.1,P.Siakam,Indiana Pacers,Milwaukee Bucks,1,2.1,1.0,0.7441860465116279,1,0.6,1,0.7,1,Y
