,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,2,V.Micic o17.5 Pts+Ast,cowhitchurch,-125,0.63,V.Micic,Charlotte Hornets,Philadelphia 76ers,0,1.134,0.5040000000000001,0.625,1,0.8,1,0.7,1,N
1,3,V.Micic o17.5 Pts+Ast,JoeDellera,-120,1.0,V.Micic,Charlotte Hornets,Philadelphia 76ers,0,1.8333333333333333,0.8333333333333335,0.625,1,0.8,1,0.7,1,N
2,4,V.Micic o17.5 Pts+Ast,TheBMatt,-120,0.75,V.Micic,Charlotte Hornets,Philadelphia 76ers,0,1.375,0.625,0.625,1,0.8,1,0.7,1,N
3,5,V.Micic o17.5 Pts+Ast,PropBetGuy,-120,1.2,V.Micic,Charlotte Hornets,Philadelphia 76ers,0,2.2,1.0000000000000002,0.625,1,0.8,1,0.7,1,N
4,6,L.James o7.5 Rebs,cowhitchurch,-115,0.58,L.James,Los Angeles Lakers,Golden State Warriors,1,1.0843478260869563,0.5043478260869564,0.4406779661016949,0,0.6,1,0.3,0,Y
5,7,L.James o7.5 Rebs,JoeDellera,104,1.5,L.James,Los Angeles Lakers,Golden State Warriors,1,3.06,1.56,0.4406779661016949,0,0.6,1,0.3,0,Y
6,8,L.James o9.5 Rebs,JoeDellera,250,0.25,L.James,Los Angeles Lakers,Golden State Warriors,1,0.875,0.625,0.2033898305084746,0,0.4,0,0.2,0,N
7,9,L.James o7.5 Rebs,TheBMatt,104,1.0,L.James,Los Angeles Lakers,Golden State Warriors,1,2.04,1.04,0.4406779661016949,0,0.6,1,0.3,0,Y
8,10,O.Anunoby o1.5 3pt M,GDAWG5000,120,0.5,O.Anunoby,New York Knicks,Sacramento Kings,0,1.1,0.6000000000000001,0.5,0,0.6,1,0.6,1,N
9,11,J.Hart o9.5 Rebs,PropBetGuy,-125,1.25,J.Hart,New York Knicks,Sacramento Kings,0,2.25,1.0,0.3384615384615385,0,0.6,1,0.6,1,Y
10,14,O.Anunoby o1.5 3pt M,JoeDellera,120,1.0,O.Anunoby,New York Knicks,Sacramento Kings,0,2.2,1.2000000000000002,0.5,0,0.6,1,0.6,1,N
11,15,J.Giddey o17.5 Pts+Rebs,cowhitchurch,-115,0.58,J.Giddey,Oklahoma City Thunder,Memphis Grizzlies,0,1.0843478260869563,0.5043478260869564,0.4461538461538462,0,1.0,1,0.7,1,Y
12,16,J.Giddey o17.5 Pts+Rebs,TheBMatt,-113,0.75,J.Giddey,Oklahoma City Thunder,Memphis Grizzlies,0,1.413716814159292,0.663716814159292,0.4461538461538462,0,1.0,1,0.7,1,Y
13,17,J.Valanciunas o19.5 Pts+Rebs,SBK5065,-115,1.0,J.Valanciunas,New Orleans Pelicans,Portland Trail Blazers,1,1.869565217391304,0.8695652173913042,0.6666666666666666,1,0.2,0,0.4,0,N
14,19,D.Avdija o15.5 Pts,gneiffer07,-115,1.15,D.Avdija,Washington Wizards,Chicago Bulls,0,2.1499999999999995,0.9999999999999996,0.3492063492063492,0,0.8,1,0.6,1,X
15,20,D.Avdija o15.5 Pts,the_degenerates,-115,1.15,D.Avdija,Washington Wizards,Chicago Bulls,0,2.1499999999999995,0.9999999999999996,0.3492063492063492,0,0.8,1,0.6,1,X
16,21,J.Collins u10.5 Rebs,SBK5065,-135,1.0,J.Collins,Utah Jazz,Minnesota Timberwolves,1,1.7407407407407407,0.7407407407407407,0.7096774193548387,1,0.4,0,0.6,1,X
17,22,K.George u19.5 Pts,JoeDellera,-122,1.0,K.George,Utah Jazz,Minnesota Timberwolves,1,1.819672131147541,0.819672131147541,0.847457627118644,1,0.2,0,0.5,0,Y
18,27,D.Mitchell o23.5 Pts,cowhitchurch,-122,0.61,D.Mitchell,Cleveland Cavaliers,Houston Rockets,0,1.11,0.5000000000000001,0.6458333333333334,1,0.4,0,0.6,1,N
19,28,D.Mitchell o23.5 Pts,TheBMatt,-106,1.06,D.Mitchell,Cleveland Cavaliers,Houston Rockets,0,2.06,1.0,0.6458333333333334,1,0.4,0,0.6,1,N
