,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
3,3,T.Haliburton o27.5 Pts+Ast,Indiana Pacers,JoeDellera,-120,0.75,1.375,9.9536,T.Haliburton,Washington Wizards,0,0.625
