,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,5,B.Hield o3.5 3pt M,Indiana Pacers,JoeDellera,-102,0.5,0.9901960784313726,0.0,B.Hield,Washington Wizards,0,0.4901960784313726,0.6140350877192983,1,0.8,1,0.8,1
