Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Gobert o13.5 Rebs+Ast,ParlayBanditz,-130,0.25,R.Gobert,Minnesota Timberwolves,Milwaukee Bucks,1.0,0.4423076923076923,0.1923076923076923,0.5370370370370371,1,0.8,1,0.7,1
1,T.Mann o9.5 Rebs+Ast,kylemurray03,110,1.0,T.Mann,Charlotte Hornets,Golden State Warriors,0.0,2.1,1.1,1.0,1,1.0,1,1.0,1
0,A.Edwards o27.5 Pts,cowhitchurch,-105,1.05,A.Edwards,Minnesota Timberwolves,Milwaukee Bucks,1.0,2.05,0.9999999999999998,0.4615384615384615,0,0.6,1,0.5,0
1,B.Hield o14.5 Pts,gneiffer07,-115,1.15,B.Hield,Philadelphia 76ers,Cleveland Cavaliers,1.0,2.1499999999999995,0.9999999999999996,0.8,1,0.8,1,0.8,1
2,N.Jokic u274.5 Pts,gneiffer07,115,1.0,N.Jokic,Denver Nuggets,Portland Trail Blazers,0.0,2.15,1.15,1.0,1,1.0,1,1.0,1
3,V.Williams o12.5 Pts,gneiffer07,-105,1.05,V.Williams,Memphis Grizzlies,Los Angeles Clippers,1.0,2.05,0.9999999999999998,0.3181818181818182,0,0.6,1,0.7,1
0,T.Harris u27.5 Pts+Rebs+Ast,PropBetGuy,100,1.0,T.Harris,Philadelphia 76ers,Cleveland Cavaliers,1.0,2.0,1.0,0.5102040816326531,1,0.6,1,0.5,0
1,B.Adebayo u36.5 Pts+Rebs+Ast,JoeDellera,-123,0.5,B.Adebayo,Miami Heat,New Orleans Pelicans,0.0,0.9065040650406504,0.4065040650406504,0.5555555555555556,1,0.4,0,0.7,1
0,G.Antetokounmpo u11.5 Rebs,cowhitchurch,-130,1.0,G.Antetokounmpo,Milwaukee Bucks,Minnesota Timberwolves,0.0,1.7692307692307692,0.7692307692307692,0.5555555555555556,1,0.6,1,0.7,1
1,G.Antetokounmpo u11.5 Rebs,SBK5065,-135,0.68,G.Antetokounmpo,Milwaukee Bucks,Minnesota Timberwolves,0.0,1.1837037037037037,0.5037037037037037,0.5555555555555556,1,0.6,1,0.7,1
0,C.Holmgren o23.5 Pts+Rebs,the_degenerates,-125,1.25,C.Holmgren,Oklahoma City Thunder,Washington Wizards,1.0,2.25,1.0,0.509090909090909,1,0.6,1,0.5,0
0,A.Reaves o1.5 3pt M,GDAWG5000,-125,1.25,A.Reaves,Los Angeles Lakers,San Antonio Spurs,1.0,2.25,1.0,0.5172413793103449,1,1.0,1,0.8,1
0,T.Young u36.5 Pts+Ast,kylemurray03,-122,1.22,T.Young,Atlanta Hawks,Toronto Raptors,1.0,2.22,1.0000000000000002,0.48,0,0.8,1,0.4,0
0,B.Hield o4.5 Ast,TheBMatt,124,0.8,B.Hield,Philadelphia 76ers,Cleveland Cavaliers,1.0,1.7920000000000005,0.9920000000000002,1.0,1,1.0,1,1.0,1
