,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
3,3,M.Porter o2.5 3pt M,Denver Nuggets,iamrahstradamus,-140,1.4,2.4,0.0,M.Porter,Miami Heat,1,1.0
14,14,M.Porter o2.5 3pt M,Denver Nuggets,JoeDellera,-130,1.0,1.7692307692307692,0.0,M.Porter,Miami Heat,1,0.7692307692307692
