,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1,G.Niang u6.5 Pts+Rebs,Philadelphia 76ers,PropBomb,-130,1.3,2.3,0,G.Niang,Boston Celtics,1,0.9999999999999998,0.3218390804597701,0.0,0.6,1.0,0.5,0.0
4,7,A.Gordon u20.5 Pts+Rebs,Denver Nuggets,PropBomb,-121,1.21,2.21,0,A.Gordon,Phoenix Suns,0,1.0,0.4743589743589743,0.0,0.8,1.0,0.6,1.0
1,1,G.Niang u6.5 Pts+Rebs,Philadelphia 76ers,PropBomb,-130,1.3,2.3,0,G.Niang,Boston Celtics,1,0.9999999999999998,,,,,,
7,7,A.Gordon u20.5 Pts+Rebs,Denver Nuggets,PropBomb,-121,1.21,2.21,0,A.Gordon,Phoenix Suns,0,1.0,,,,,,
