Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
K.Towns o37.5 Pts+Rebs,JoeDellera,New York Knicks,Atlanta Hawks,1.0,0.5454545454545454,1,0.6,1,0.6,1,-122.0,1.0,1.819672131147541,0.819672131147541,K.Towns
B.Hield o14.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Houston Rockets,0.0,0.5217391304347826,1,0.2,0,0.3,0,100.0,1.5,3.0,1.5,B.Hield
A.Sengun o30.5 Pts+Rebs,Rotowire Sleeper,Houston Rockets,Golden State Warriors,1.0,0.4583333333333333,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,A.Sengun
J.Johnson o27.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,New York Knicks,0.0,0.6521739130434783,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,J.Johnson
T.Eason o17.5 Pts+Rebs,JoeDellera,Houston Rockets,Golden State Warriors,1.0,0.5454545454545454,1,0.4,0,0.6,1,-106.0,1.0,1.9433962264150944,0.9433962264150944,T.Eason
B.Bogdanovic o15.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,New York Knicks,0.0,0.6,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Bogdanovic
B.Podziemski o11.5 Pts+Rebs,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Podziemski
B.Podziemski o10.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Houston Rockets,0.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Podziemski
K.Looney o14.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.6666666666666666,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,K.Looney
M.Bridges o24.5 Pts+Rebs+Ast,MJCLocks,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-102.0,1.02,2.02,1.0,M.Bridges
K.Looney o7.5 Rebs,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.4761904761904761,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,K.Looney
K.Towns o13.5 Rebs,Rotowire Prizepicks,New York Knicks,Atlanta Hawks,1.0,0.5,0,0.8,1,0.7,1,100.0,1.5,3.0,1.5,K.Towns
J.Johnson o9.5 Rebs,therocketplays,Atlanta Hawks,New York Knicks,0.0,0.5217391304347826,1,0.4,0,0.5,0,100.0,1.0,2.0,1.0,J.Johnson
C.Capela o8.5 Rebs,kylemurray03,Atlanta Hawks,New York Knicks,0.0,0.6,1,0.8,1,0.8,1,-125.0,1.25,2.25,1.0,C.Capela
A.Thompson o6.5 Rebs,kylemurray03,Houston Rockets,Golden State Warriors,1.0,0.5416666666666666,1,0.6,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,A.Thompson
A.Thompson o6.5 Rebs,Rotowire Prizepicks,Houston Rockets,Golden State Warriors,1.0,0.5416666666666666,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,A.Thompson
M.Bridges o16.5 Pts,CeeJPicks,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-122.0,1.22,2.22,1.0000000000000002,M.Bridges
A.Sengun u21.5 Pts,CeeJPicks,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-125.0,1.25,2.25,1.0,A.Sengun
A.Sengun u20.5 Pts,LinesAtLunch,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-112.0,1.12,2.12,1.0,A.Sengun
A.Sengun u20.5 Pts,sandyplashkes,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-112.0,1.12,2.12,1.0,A.Sengun
A.Sengun u21.5 Pts,Markus_Markets,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,A.Sengun
M.Bridges o16.5 Pts,therocketplays,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,M.Bridges
M.Bridges o16.5 Pts,the_degenerates,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-125.0,1.25,2.25,1.0,M.Bridges
J.Brunson o25.5 Pts,gneiffer07,New York Knicks,Atlanta Hawks,1.0,0.4166666666666667,0,0.2,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Brunson
J.Brunson o25.5 Pts,RoyalsProps,New York Knicks,Atlanta Hawks,1.0,0.4166666666666667,0,0.2,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Brunson
D.Hunter o18.5 Pts+Ast,Rotowire Sleeper,Atlanta Hawks,New York Knicks,0.0,0.6428571428571429,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Hunter
D.Hunter o17.5 Pts+Ast,Rotowire Sleeper,Atlanta Hawks,New York Knicks,0.0,0.7142857142857143,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,D.Hunter
K.Looney o8.5 Rebs+Ast,ThePropfessor_,Golden State Warriors,Houston Rockets,0.0,0.6190476190476191,1,0.6,1,0.5,0,-125.0,1.25,2.25,1.0,K.Looney
