,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,J.Sims u9.5 Pts+Rebs,cowhitchurch,-110,0.55,J.Sims,New York Knicks,Denver Nuggets,1.0,1.05,0.5,0.95,1,0.8,1,0.9,1
2,J.Sims u9.5 Pts+Rebs,JoeDellera,-110,0.5,J.Sims,New York Knicks,Denver Nuggets,1.0,0.9545454545454546,0.4545454545454546,0.95,1,0.8,1,0.9,1
4,J.Sims u9.5 Pts+Rebs,SBK5065,-110,0.5,J.Sims,New York Knicks,Denver Nuggets,1.0,0.9545454545454546,0.4545454545454546,0.95,1,0.8,1,0.9,1
18,M.Bagley o17.5 Pts+Rebs,PropBetGuy,-120,1.2,M.Bagley,Washington Wizards,Utah Jazz,1.0,2.2,1.0000000000000002,1.0,1,1.0,1,1.0,1
