,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,11,13,J.Hart o1.5 3pt M,New York Knicks,GDAWG5000,240,0.5,1.7,3.1227,J.Hart,Brooklyn Nets,1.0,1.2,0.6666666666666666,1,0.6,1,0.6666666666666666,1
