,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1,1,6,6,6,6,Q.Grimes o3.5 Rebs,JoeDellera,-160,0.7,1.1375,-0.3984,New York Knicks,Q.Grimes,Sacramento Kings,1,0.4375,0.5151515151515151,1,0.8,1,0.6,1
1,4,4,9,9,9,9,M.Robinson o8.5 Rebs,JoeMetz,-118,1.18,2.18,-19.37,New York Knicks,M.Robinson,Sacramento Kings,1,1.0000000000000002,0.5555555555555556,1,0.8,1,0.7,1
