,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,13,13,P.Siakam u23.5 Pts,Toronto Raptors,JoeMetz,-111,1.11,2.1100000000000003,-8.825000000000001,P.Siakam,Los Angeles Lakers,0,1.0000000000000002,0.4736842105263157,0,1.0,1,0.5,0
